timestamps,value
1416722400.0,-85.9310527540059
1416726000.0,150.413336264852
1416729600.0,235.297699983282
1416733200.0,233.51100036707803
1416736800.0,352.150949833977
1416740400.0,202.121086539929
1416744000.0,236.507821297421
1416747600.0,112.863582463673
1416751200.0,90.0697703298584
1416754800.0,-8.77423313774308
1416758400.0,-97.6517029006197
1416762000.0,66.1442375999328
1416765600.0,173.341299486165
1416769200.0,104.607190034585
1416772800.0,90.48430630944641
1416776400.0,129.134585445602
1416780000.0,46.42737123659929
1416783600.0,-22.5285460495354
1416787200.0,-198.71503660973
1416790800.0,-195.968307374246
1416794400.0,-109.79182701684
1416798000.0,-184.535684655544
1416801600.0,-213.22364633706903
1416805200.0,10.884130504333802
1416808800.0,-37.589549604013
1416812400.0,306.951410129514
1416816000.0,371.59141930053
1416819600.0,415.802457121136
1416823200.0,469.63746863418
1416826800.0,383.47452985388804
1416830400.0,369.242331099825
1416834000.0,186.89307778024
1416837600.0,121.033947001299
1416841200.0,17.7148695994406
1416844800.0,69.1497952366537
1416848400.0,1.7497031078244298
1416852000.0,207.405585171245
1416855600.0,195.344116869198
1416859200.0,311.420821372501
1416862800.0,176.284604829608
1416866400.0,70.8030650622398
1416870000.0,11.0111897217822
1416873600.0,-54.5917941860651
1416877200.0,-92.946147335226
1416880800.0,-203.540922454923
1416884400.0,-144.474687340429
1416888000.0,-85.4936731323184
1416891600.0,-28.143661135759803
1416895200.0,78.3720588961893
1416898800.0,341.27810324005696
1416902400.0,459.237735222465
1416906000.0,573.3271676483989
1416909600.0,408.81237214206595
1416913200.0,454.619268914785
1416916800.0,262.476068164697
1416920400.0,304.17662734294
1416924000.0,160.61981058311702
1416927600.0,-56.4255272596768
1416931200.0,-5.24760763658824
1416934800.0,136.253226147705
1416938400.0,228.63138452360099
1416942000.0,218.537552626815
1416945600.0,179.71053428395902
1416949200.0,199.75676237255402
1416952800.0,134.77694183863198
1416956400.0,11.8062953449575
1416960000.0,-127.299079994289
1416963600.0,-88.59552822995899
1416967200.0,-237.665265691526
1416970800.0,-236.99033822193502
1416974400.0,-153.877054867122
1416978000.0,10.4164673937776
1416981600.0,19.373490507466
1416985200.0,342.055206094576
1416988800.0,366.2526980737
1416992400.0,490.602562729365
1416996000.0,560.576441058372
1416999600.0,485.7711142244099
1417003200.0,171.43751146398
1417006800.0,51.387547527956
1417010400.0,161.417114479708
1417014000.0,-8.01749797478505
1417017600.0,51.189572384896096
1417021200.0,22.6174766552837
1417024800.0,3.7202969312422995
1417028400.0,97.3014141832354
1417032000.0,117.87380431571998
1417035600.0,102.624857514778
1417039200.0,89.090954679051
1417042800.0,29.1377604866754
1417046400.0,-129.532800076394
1417050000.0,-213.260464176792
1417053600.0,-182.24479838775503
1417057200.0,-197.746344045788
1417060800.0,-207.88020839756402
1417064400.0,-119.486653395371
1417068000.0,-30.0577866019632
1417071600.0,159.23897756521401
1417075200.0,429.05062964251505
1417078800.0,400.824501420588
1417082400.0,299.432584675866
1417086000.0,283.58019267637
1417089600.0,173.241924367141
1417093200.0,164.255308056722
1417096800.0,0.527043920020791
1417100400.0,-117.733648855987
1417104000.0,-45.6665966243693
1417107600.0,-84.764483739403
1417111200.0,-37.374283904108
1417114800.0,-21.9238335717119
1417118400.0,201.89996493479802
1417122000.0,122.72883765669901
1417125600.0,115.071622629496
1417129200.0,-150.94492549338003
1417132800.0,-118.98323605300699
1417136400.0,-292.520508564743
1417140000.0,-324.647157502318
1417143600.0,-379.375854820607
1417147200.0,-214.78802932783
1417150800.0,-109.47926784181601
1417154400.0,120.82977207638001
1417158000.0,102.063830510067
1417161600.0,308.61090795590803
1417165200.0,256.271028986851
1417168800.0,389.00055096524596
1417172400.0,348.515115256359
1417176000.0,142.477609477598
1417179600.0,133.975209923443
1417183200.0,-39.6691010271756
1417186800.0,-121.537287938785
1417190400.0,-50.1698668650334
1417194000.0,-22.4454564607353
1417197600.0,13.046877046073101
1417201200.0,63.6262593894965
1417204800.0,135.304749658422
1417208400.0,104.78030226552299
1417212000.0,99.679806827878
1417215600.0,-72.5432527748996
1417219200.0,-169.372599051801
1417222800.0,-299.885403564866
1417226400.0,-248.203977468185
1417230000.0,-295.09371771586603
1417233600.0,-88.8440193786598
1417237200.0,-97.0205039675508
1417240800.0,19.387241847813
1417244400.0,171.193008829829
1417248000.0,312.286458872772
1417251600.0,-228.2109020657
1417255200.0,466.03391164697
1417258800.0,328.862002669234
1417262400.0,172.362006856562
1417266000.0,277.412051746288
1417269600.0,160.39727041033998
1417273200.0,108.33932481867399
1417276800.0,71.1756782444134
1417280400.0,45.3261714002242
1417284000.0,-17.575888717775303
1417287600.0,157.477507098326
1417291200.0,188.881151006544
1417294800.0,279.9439409099
1417298400.0,189.634209998143
1417302000.0,27.987420788245203
1417305600.0,-79.831786602935
1417309200.0,-64.3183750421541
1417312800.0,-97.84468641996571
1417316400.0,-111.13271892400299
1417320000.0,43.1856804852226
1417323600.0,77.65521965931241
1417327200.0,70.69846087157309
1417330800.0,186.470524688125
1417334400.0,495.287083352561
1417338000.0,501.24279893732
1417341600.0,458.231977112332
1417345200.0,521.367143672392
1417348800.0,401.798872977557
1417352400.0,334.622193475208
1417356000.0,277.788362571786
1417359600.0,187.45349920043998
1417363200.0,96.84636623628842
1417366800.0,193.32877214093102
1417370400.0,292.232832711556
1417374000.0,135.440899617268
1417377600.0,250.669941406858
1417381200.0,389.81273594344805
1417384800.0,331.657883756728
1417388400.0,233.224535341284
1417392000.0,124.62206146202101
1417395600.0,22.390887108664497
1417399200.0,-38.872702103190605
1417402800.0,-86.99020359776692
1417406400.0,-34.438594019095305
1417410000.0,152.086938485822
1417413600.0,374.10992230792
1417417200.0,382.58578245661795
1417420800.0,614.084770614899
1417424400.0,561.792540167796
1417428000.0,622.972929985229
1417431600.0,496.40967468050496
1417435200.0,562.8291715300969
1417438800.0,419.16244178166
1417442400.0,252.0097316986
1417446000.0,287.139162187077
1417449600.0,179.070827793466
1417453200.0,312.941142692101
1417456800.0,263.405527281805
1417460400.0,420.61154897541604
1417464000.0,405.33966927952304
1417467600.0,439.79855439537596
1417471200.0,362.798516405461
1417474800.0,185.18808471936902
1417478400.0,49.2204454724468
1417482000.0,168.846432469993
1417485600.0,55.828586069417106
1417489200.0,-4.637200105075861
1417492800.0,137.89568738558398
1417496400.0,101.310309096943
1417500000.0,321.121245083252
1417503600.0,439.36195677917
1417507200.0,587.167138822271
1417510800.0,630.935717381322
1417514400.0,649.686515768585
1417518000.0,556.835942837897
1417521600.0,507.280574941558
1417525200.0,377.71847833912005
1417528800.0,341.389605022757
1417532400.0,795.3131817575369
1417536000.0,239.645463545155
1417539600.0,275.30328449071203
1417543200.0,312.89805480804796
1417546800.0,323.56153397156396
1417550400.0,464.425102690688
1417554000.0,402.22818581153604
