timestamp,value
1,48
2,4413
3,73368
4,70778
5,67461
6,66234
7,65129
8,69365
9,76119
10,80151
11,78972
12,68999
13,66722
14,62630
15,67693
16,66875
17,61355
18,54372
19,47386
20,40858
21,46482
22,54767
23,49846
24,47795
25,46247
26,50938
27,54053
28,55823
29,56729
30,57711
31,59967
32,62666
33,61277
34,70453
35,70290
36,62716
37,59205
38,63763
39,64428
40,65271
41,60825
42,49032
43,44450
44,39899
45,36920
46,38478
47,39827
48,41579
49,46011
50,49119
51,52288
52,54588
53,55192
54,57701
55,58864
56,62141
57,62992
58,70626
59,70041
60,66588
61,63121
62,64384
63,65217
64,69626
65,68868
66,51426
67,42729
68,42783
69,56251
70,75647
71,65009
72,59412
73,61690
74,73544
75,71166
76,74740
77,71419
78,67888
79,67604
80,71682
81,81456
82,81740
83,72514
84,73145
85,62999
86,61543
87,70812
88,70722
89,64077
90,55184
91,46783
92,45947
93,56168
94,77472
95,64749
96,59245
97,61703
98,72455
99,78004
100,74306
101,70119
102,68464
103,67275
104,70912
105,77729
106,79634
107,77350
108,73053
109,70426
110,70423
111,74291
112,70047
113,66205
114,56108
115,44682
116,45480
117,54053
118,76304
119,64682
120,58966
121,60622
122,70927
123,76211
124,73527
125,69877
126,67395
127,66073
128,72927
129,76834
130,78696
131,76692
132,72900
133,68497
134,69064
135,70165
136,66280
137,63467
138,52500
139,45454
140,44730
141,57650
142,74752
143,66273
144,57590
145,59016
146,69313
147,75635
148,72062
149,68041
150,65253
151,63775
152,61456
153,73150
154,76228
155,72808
156,68948
157,64565
158,64668
159,65630
160,65079
161,61458
162,52724
163,44590
164,43139
165,55260
166,71309
167,60549
168,53856
169,53170
170,62799
171,69357
172,66720
173,57890
174,61034
175,65300
176,69197
177,71001
178,72633
179,70486
180,66268
181,61885
182,61300
183,62317
184,62319
185,60127
186,50753
187,43430
188,40082
189,42952
190,50687
191,46752
192,46730
193,48656
194,50871
195,49080
196,54195
197,52024
198,54447
199,56565
200,58312
201,67022
202,66728
203,64862
204,61473
205,58562
206,58460
207,60417
208,59723
209,55298
210,47166
211,40454
212,36642
213,35917
214,36939
215,37656
216,40373
