timestamp,value
1,0
2,61
3,1495
4,1208
5,1347
6,1483
7,776
8,769
9,882
10,1249
11,2403
12,2159
13,2194
14,1816
15,2340
16,1706
17,1687
18,748
19,252
20,371
21,337
22,325
23,672
24,980
25,1579
26,1504
27,1700
28,1418
29,822
30,1102
31,1050
32,947
33,1646
34,1749
35,2618
36,1997
37,1540
38,1677
39,918
40,611
41,835
42,576
43,483
44,346
45,327
46,430
47,493
48,855
49,1537
50,1391
51,1536
52,1386
53,1507
54,1647
55,1631
56,1487
57,1040
58,1703
59,1515
60,1058
61,1649
62,2017
63,1112
64,805
65,705
66,628
67,537
68,612
69,405
70,592
71,542
72,1059
73,929
74,985
75,981
76,890
77,701
78,1119
79,1111
80,798
81,878
82,1196
83,1584
84,1624
85,1616
86,1331
87,955
88,622
89,500
90,358
91,291
92,522
93,359
94,381
95,549
96,752
97,686
98,766
99,834
100,598
101,485
102,887
103,1010
104,773
105,809
106,1005
107,1049
108,1500
109,1387
110,1167
111,1865
112,1357
113,1354
114,1248
115,1046
116,1089
117,962
118,899
119,93
120,204
121,188
122,167
123,150
124,264
125,518
126,833
127,1157
128,706
129,1022
130,784
131,1106
132,2055
133,1128
134,1250
135,1062
136,833
137,670
138,384
139,197
140,186
141,100
142,242
143,378
144,109
145,114
146,283
147,135
148,126
149,83
150,179
151,704
152,818
153,972
154,1137
155,1446
156,1244
157,1526
158,1506
159,1961
160,1329
161,1279
162,1055
163,338
164,191
165,108
166,228
167,206
168,280
169,384
170,383
171,368
172,278
173,293
174,234
175,265
176,1196
177,1155
178,1170
179,1405
180,1463
181,1487
182,941
183,892
184,720
185,429
186,280
187,332
188,294
189,251
190,408
191,378
192,523
193,587
194,433
195,227
196,410
197,1168
198,487
199,248
200,463
201,1434
202,1241
203,2126
204,2192
205,2008
206,2117
207,1989
208,1982
209,1652
210,1647
211,1619
212,1289
213,1261
214,916
215,546
216,493
217,472
218,746
219,1261
220,1154
221,1015
222,1188
223,1094
224,837
225,820
226,1265
227,1470
228,1481
229,1295
230,1448
231,1386
232,980
233,647
234,526
235,321
236,556
237,398
238,462
239,468
240,716
241,608
242,737
243,1016
244,1271
245,1188
246,1177
247,1231
248,855
249,218
250,974
251,2632
252,2581
253,2609
254,2291
255,2428
256,1991
257,1751
258,1568
259,1331
260,1462
261,1643
262,1535
263,1466
264,794
265,560
266,682
267,652
268,599
269,495
270,503
271,478
272,474
273,309
274,540
275,1403
276,1727
277,1364
278,1514
279,1292
280,726
281,687
282,531
283,509
284,248
285,264
286,309
287,459
288,687
289,639
290,797
291,572
292,629
293,396
294,442
295,512
296,667
297,329
298,462
299,849
300,921
301,1278
302,1179
303,1332
304,908
305,770
306,669
307,391
308,399
309,225
310,394
311,493
312,734
313,782
314,608
315,511
316,649
317,784
318,433
319,501
320,512
321,375
322,358
323,331
324,712
325,1556
326,1344
327,1279
328,822
329,696
330,515
331,416
332,478
333,315
334,443
335,489
336,613
337,643
338,702
339,773
340,531
341,626
342,593
343,459
344,462
345,572
346,999
347,1314
348,801
349,1556
350,2216
351,1094
352,827
353,806
354,601
355,392
356,527
357,569
358,441
359,556
360,529
361,748
362,932
363,1132
364,670
365,685
366,793
367,662
368,616
369,436
370,797
371,1052
372,1561
373,1499
374,1872
375,1297
376,1153
377,922
378,899
379,251
380,220
381,272
382,535
383,410
384,583
385,754
386,1283
387,854
388,763
389,599
390,1655
391,725
392,660
393,505
394,579
395,1620
396,1809
397,1596
398,1613
399,1718
400,2051
401,1466
402,1241
403,1283
404,1240
405,1400
406,1422
407,1552
408,1812
409,1022
410,1071
411,720
412,805
413,1140
414,1112
415,748
416,656
417,536
418,800
419,799
420,1042
421,892
422,848
423,980
424,922
425,480
426,261
427,188
428,246
429,315
430,301
431,574
432,1044
433,954
434,642
435,670
436,799
437,859
438,1554
439,1294
440,977
441,1394
442,1657
443,1499
444,1774
445,954
446,763
447,880
448,903
449,930
450,643
451,620
452,743
453,471
454,461
455,759
456,1184
457,1334
458,1123
459,1172
460,952
461,908
462,725
463,665
464,693
465,720
466,1159
467,632
468,799
469,772
470,859
471,788
472,656
473,880
474,611
475,412
476,274
477,370
478,594
479,327
480,849
481,778
482,904
483,998
484,990
485,1105
486,726
487,789
488,463
489,516
490,716
491,1107
492,824
493,900
494,1066
495,1400
496,1592
497,1652
498,1471
499,1376
500,1477
501,1382
502,1653
503,1673
504,1095
505,903
506,1031
507,899
508,720
509,653
510,799
511,837
512,840
513,631
514,1338
515,1657
516,1373
517,1383
518,1559
519,1404
520,1769
521,1527
522,1647
523,1514
524,444
525,290
526,461
527,564
528,906
529,1027
530,1357
531,764
532,909
533,1020
534,793
535,940
536,788
537,655
538,730
539,685
540,775
541,807
542,768
543,680
544,656
545,494
546,395
547,500
548,277
549,218
550,212
551,556
552,825
553,1030
554,1185
555,1029
556,770
557,1056
558,1663
559,654
560,1007
561,1502
562,1054
563,952
564,914
565,795
566,841
567,656
568,668
569,366
570,363
571,354
572,410
573,400
574,539
575,678
576,946
577,924
578,811
579,2962
580,3287
581,2844
582,2364
583,1754
584,1443
585,1356
586,1145
587,941
588,760
589,766
590,1348
591,717
592,683
593,663
594,236
595,214
596,395
597,442
598,752
599,1167
600,1069
601,998
602,1137
603,1077
604,950
605,1148
606,915
607,887
608,726
609,601
610,784
611,1257
612,557
613,963
614,1130
615,774
616,660
617,754
618,272
619,246
620,335
621,532
622,424
623,492
624,678
625,1212
626,785
627,829
628,769
629,796
630,880
631,861
632,679
633,751
634,546
635,727
636,642
637,752
638,886
639,799
640,616
641,444
642,284
643,207
644,220
645,423
646,254
647,521
648,846
649,987
650,872
651,876
652,745
653,958
654,919
655,775
656,534
657,566
658,664
659,434
660,735
661,833
662,883
663,676
664,619
665,561
666,249
667,190
668,221
669,302
670,484
671,588
672,1186
673,1454
674,1233
675,1384
676,1442
677,1594
678,1367
679,1584
680,1357
681,1300
682,741
683,1029
684,826
685,851
686,836
687,1046
688,463
689,448
690,236
691,223
692,197
693,247
694,469
695,545
696,1048
697,1495
698,1706
699,1852
700,2153
701,1698
702,1403
703,1228
704,1014
705,1521
706,1077
707,1013
708,1229
709,1212
710,837
711,868
712,732
713,411
714,359
715,319
716,182
717,151
718,250
719,576
720,778
721,970
722,1215
723,1307
724,977
725,1102
726,1241
727,821
728,849
729,1196
730,690
731,1246
732,985
733,1254
734,1234
735,821
736,709
737,475
738,288
739,240
740,140
741,203
742,184
743,458
744,812
745,1398
746,1774
747,1723
748,1651
749,1521
750,1973
751,1998
752,1702
753,2065
754,1460
755,1325
756,1163
757,977
758,1360
759,796
760,750
761,555
762,308
763,364
764,270
765,232
766,2089
767,1992
768,847
769,3801
770,10052
771,7957
772,11876
773,9763
774,9234
775,9707
776,9691
777,9901
778,8766
779,8226
780,6642
781,6527
782,7639
783,8059
784,9109
785,9303
786,6637
787,5152
788,4207
789,3714
790,4918
791,5461
792,4645
793,5003
794,6459
795,7080
796,6940
797,6409
798,6870
799,7967
800,8079
801,7653
802,7002
803,5970
804,6509
805,5859
806,6248
807,6157
808,6568
809,6185
810,6384
811,6629
812,4792
813,2077
814,1475
815,1745
816,2425
817,3086
818,4078
819,5615
820,6340
821,6842
822,6414
823,8361
824,8249
825,8083
826,7905
827,7854
828,7319
829,7276
830,8980
831,8702
832,9940
833,10294
834,10087
835,6025
836,4701
837,3697
838,3541
839,3237
840,3376
841,4521
842,6252
843,7906
844,8499
845,11254
846,8958
847,9950
848,8884
849,8004
850,8672
851,8310
852,8700
853,7247
854,8441
855,9429
856,8991
857,9270
858,7905
859,4707
860,2817
861,2078
862,2221
863,2396
864,1211
865,4352
866,5991
867,7604
868,8455
869,8724
870,8710
871,9342
872,7950
873,7235
874,7694
875,8690
876,7037
877,7431
878,6958
879,7176
880,7447
881,6909
882,5768
883,1360
884,261
885,180
886,464
887,578
888,729
889,1051
890,706
891,1121
892,1444
893,1237
894,1407
895,1633
896,1095
897,1194
898,1286
899,1357
900,1763
901,1452
902,1534
903,793
904,438
905,119
906,117
907,79
908,99
909,12
910,35
911,46
912,69
913,558
914,1107
915,1460
916,1172
917,1444
918,1526
919,1033
920,1564
921,1589
922,1163
923,1542
924,1566
925,1257
926,1707
927,1283
928,943
929,746
930,317
931,1252
932,1172
933,1129
934,1023
935,1086
936,1170
937,378
938,704
939,1311
940,1367
941,1650
942,927
943,1239
944,1011
945,883
946,834
947,1022
948,946
949,1062
950,1351
951,957
952,900
953,452
954,301
955,1292
956,1317
957,1125
958,1177
959,1141
960,1094
961,941
962,834
963,1627
964,1068
965,1275
966,1892
967,2050
968,2313
969,1473
970,1404
971,2167
972,2730
973,2635
974,2769
975,2352
976,1676
977,1511
978,1294
979,1983
980,1899
981,1909
982,1262
983,1014
984,234
985,464
986,1420
987,807
988,1103
989,822
990,1388
991,1066
992,1301
993,1702
994,1882
995,1428
996,1433
997,1245
998,1518
999,1426
1000,1250
1001,826
1002,432
1003,1370
1004,1126
1005,1165
1006,1270
1007,1142
1008,888
1009,593
1010,457
1011,357
1012,2704
1013,7238
1014,8297
1015,8279
1016,7074
1017,7251
1018,6663
1019,7675
1020,7302
1021,8262
1022,8633
1023,10384
1024,10982
1025,9014
1026,10649
1027,9058
1028,4932
1029,2869
1030,1597
1031,1856
1032,2243
1033,2735
1034,2412
1035,2845
1036,1748
1037,2874
1038,7174
1039,6290
1040,6741
1041,7108
1042,7791
1043,9632
1044,10924
1045,10994
1046,4217
1047,1086
1048,822
1049,610
1050,318
1051,285
1052,339
1053,292
1054,284
1055,358
1056,512
1057,438
1058,462
1059,359
1060,212
1061,390
1062,472
1063,929
1064,1066
1065,881
1066,1273
1067,1227
1068,1247
1069,2070
1070,1590
1071,1470
1072,766
1073,742
1074,376
1075,359
1076,421
1077,233
1078,283
1079,346
1080,389
1081,668
1082,427
1083,437
1084,401
1085,430
1086,348
1087,1367
1088,1070
1089,1191
1090,1045
1091,1199
1092,1152
1093,1363
1094,1266
1095,1073
1096,819
1097,423
1098,351
1099,302
1100,204
1101,206
1102,215
1103,279
1104,425
1105,423
1106,351
1107,504
1108,606
1109,725
1110,676
1111,685
1112,546
1113,877
1114,918
1115,963
1116,990
1117,1151
1118,1050
1119,769
1120,578
1121,438
1122,363
1123,194
1124,161
1125,172
1126,82
1127,64
1128,192
1129,85
1130,117
1131,116
1132,250
1133,476
1134,802
1135,697
1136,822
1137,630
1138,650
1139,634
