timestamps,value
1416722400.0,22.668061348503
1416726000.0,385.114829544255
1416729600.0,619.068495350204
1416733200.0,958.9441703001539
1416736800.0,1005.0181729089801
1416740400.0,903.2111990356841
1416744000.0,531.197054282379
1416747600.0,32.195142026697695
1416751200.0,-51.953535377086496
1416754800.0,-247.993467594577
1416758400.0,-246.317363753831
1416762000.0,-162.540478849334
1416765600.0,17.462675247973
1416769200.0,382.828516675922
1416772800.0,349.05643153092797
1416776400.0,410.273647010302
1416780000.0,117.932136408543
1416783600.0,-93.6762445842194
1416787200.0,-398.958368809121
1416790800.0,-607.313292918535
1416794400.0,-806.692328376564
1416798000.0,-736.4541288055141
1416801600.0,-698.4832676876821
1416805200.0,-277.06864462282
1416808800.0,128.29546434926002
1416812400.0,539.330138361122
1416816000.0,779.655433113188
1416819600.0,994.837076254227
1416823200.0,1187.6911240963302
1416826800.0,892.1265326327431
1416830400.0,683.7413031088121
1416834000.0,328.480524536447
1416837600.0,-58.077472480358296
1416841200.0,-152.848950145182
1416844800.0,-81.841705509132
1416848400.0,-45.513988536316496
1416852000.0,225.59066385965
1416855600.0,330.57545563199903
1416859200.0,380.102472424729
1416862800.0,463.830070712651
1416866400.0,281.112071569213
1416870000.0,98.5175285829935
1416873600.0,-275.397284651516
1416877200.0,-518.104485929779
1416880800.0,-884.300076254982
1416884400.0,-754.042820013877
1416888000.0,-473.806614765412
1416891600.0,-249.126537144341
1416895200.0,175.787189291123
1416898800.0,609.533217660819
1416902400.0,864.413965683842
1416906000.0,1072.63323186008
1416909600.0,1071.25817381048
1416913200.0,1001.90164262606
1416916800.0,570.339536770226
1416920400.0,320.230583063935
1416924000.0,160.854735422054
1416927600.0,13.7612359164523
1416931200.0,-101.478117123201
1416934800.0,60.84069421823279
1416938400.0,91.42653040440442
1416942000.0,285.696218510891
1416945600.0,391.319483184595
1416949200.0,385.18651933581805
1416952800.0,234.790537700802
1416956400.0,-14.3888553027769
1416960000.0,-337.581179753938
1416963600.0,-590.781920632483
1416967200.0,-787.830086385527
1416970800.0,-740.965512224476
1416974400.0,-634.934672341626
1416978000.0,-342.335360935614
1416981600.0,160.217180576771
1416985200.0,646.406019654871
1416988800.0,1013.3019470477901
1416992400.0,1054.0427305073401
1416996000.0,1013.6168477004302
1416999600.0,945.658523797402
1417003200.0,597.652511054448
1417006800.0,183.992408978353
1417010400.0,19.011117583929998
1417014000.0,-121.26390612144199
1417017600.0,-109.794450127757
1417021200.0,35.9633840252219
1417024800.0,29.5957685060551
1417028400.0,367.638473477974
1417032000.0,435.755155702063
1417035600.0,316.973604173859
1417039200.0,179.025272258849
1417042800.0,-270.303322530949
1417046400.0,-390.851194428094
1417050000.0,-735.4719252734509
1417053600.0,-854.8604607404719
1417057200.0,-794.291415066696
1417060800.0,-786.9131593896241
1417064400.0,-395.22854628454496
1417068000.0,-59.580515750612
1417071600.0,551.260956952515
1417075200.0,738.601261047117
1417078800.0,913.861875914754
1417082400.0,888.094898608094
1417086000.0,704.6122569156171
1417089600.0,502.01010076982203
1417093200.0,116.785902668687
1417096800.0,-95.6737274397859
1417100400.0,-214.546079214554
1417104000.0,-226.41759743923998
1417107600.0,-295.200923567215
1417111200.0,-51.73449449163589
1417114800.0,64.050177837321
1417118400.0,295.421264497674
1417122000.0,245.040848508367
1417125600.0,19.2967782780476
1417129200.0,-282.860131678061
1417132800.0,-547.812021945849
1417136400.0,-707.94733543284
1417140000.0,-813.7304873143961
1417143600.0,-929.7436305709281
1417147200.0,-796.90759382057
1417150800.0,-499.500566327948
1417154400.0,-81.9663367467028
1417158000.0,223.170260504388
1417161600.0,784.2398030185769
1417165200.0,816.1222801407699
1417168800.0,852.3681680242861
1417172400.0,632.807683522126
1417176000.0,509.208662284353
1417179600.0,150.507236640341
1417183200.0,-242.97753842251598
1417186800.0,-248.402090540545
1417190400.0,-317.836817329133
1417194000.0,-37.5343390728389
1417197600.0,6.906712860212069
1417201200.0,144.14686853818898
1417204800.0,182.97040764939499
1417208400.0,279.589441761427
1417212000.0,38.8790735752864
1417215600.0,-137.702713627645
1417219200.0,-354.224841679542
1417222800.0,-665.839533919707
1417226400.0,-1110.51802957993
1417230000.0,-938.019292111552
1417233600.0,-675.9319454011049
1417237200.0,-313.804104110554
1417240800.0,53.3226716308302
1417244400.0,464.405836349479
1417248000.0,925.765503659482
1417251600.0,842.236188881896
1417255200.0,1003.96845629081
1417258800.0,787.6200749676481
1417262400.0,587.40492649128
1417266000.0,272.099620276275
1417269600.0,-185.485196902603
1417273200.0,-124.693740356915
1417276800.0,-193.975415028272
1417280400.0,-75.1752483477602
1417284000.0,95.61213190404258
1417287600.0,344.51544687858
1417291200.0,364.40880117965895
1417294800.0,374.80970554615095
1417298400.0,301.35374885273995
1417302000.0,3.51438621578645
1417305600.0,-347.742863573937
1417309200.0,-644.4884660496369
1417312800.0,-583.782211483181
1417316400.0,-626.069919289219
1417320000.0,-542.403259950044
1417323600.0,-200.42728334534198
1417327200.0,266.20255316897703
1417330800.0,504.44688358280604
1417334400.0,899.3458510448869
1417338000.0,1127.79501419608
1417341600.0,1131.79104091137
1417345200.0,994.208328881503
1417348800.0,711.897600921749
1417352400.0,542.9034915908429
1417356000.0,133.057796746218
1417359600.0,-113.570109423747
1417363200.0,-154.74417237667802
1417366800.0,164.120999561304
1417370400.0,303.617130598331
1417374000.0,461.818581065001
1417377600.0,598.938400605399
1417381200.0,475.84607106221495
1417384800.0,373.18330108728696
1417388400.0,181.158937892047
1417392000.0,-222.084786881644
1417395600.0,-471.66904793612
1417399200.0,-560.073681845582
1417402800.0,-614.791858933567
1417406400.0,-404.208017488271
1417410000.0,-237.436986436661
1417413600.0,153.018264993095
1417417200.0,735.3786661750901
1417420800.0,1074.94617446495
1417424400.0,1344.22212937955
1417428000.0,1101.72840110383
1417431600.0,960.795261368716
1417435200.0,800.6151726562109
1417438800.0,583.633895133993
1417442400.0,419.404315007802
1417446000.0,210.75684429531103
1417449600.0,82.3279589911643
1417453200.0,99.99958672009109
1417456800.0,272.759241859271
1417460400.0,646.3056151110289
1417464000.0,611.531475696195
1417467600.0,604.5230331196669
1417471200.0,360.699002567405
1417474800.0,85.5512106913033
1417478400.0,-221.53705527228402
1417482000.0,-524.441687504617
1417485600.0,-667.4144568104119
1417489200.0,-561.52592197126
