timestamps,value
1416722400.0,4.41484231654454
1416726000.0,578.572511275442
1416729600.0,966.363428784484
1416733200.0,1157.49774665754
1416736800.0,1243.97284408068
1416740400.0,993.718357780892
1416744000.0,668.718148719062
1416747600.0,334.254675787018
1416751200.0,-17.8395891426532
1416754800.0,-110.10345987659599
1416758400.0,-108.888563646575
1416762000.0,34.1772359307619
1416765600.0,248.620216630279
1416769200.0,415.187195833866
1416772800.0,567.707476719692
1416776400.0,581.376980984295
1416780000.0,339.715565552442
1416783600.0,45.1700322941432
1416787200.0,-273.472230945439
1416790800.0,-553.291338825397
1416794400.0,-738.232071999688
1416798000.0,-770.83614527566
1416801600.0,-512.6855129161979
1416805200.0,-67.2256272207959
1416808800.0,336.13936707269903
1416812400.0,929.213354490084
1416816000.0,1328.62722631121
1416819600.0,1640.1463968649698
1416823200.0,1579.77504156391
1416826800.0,1348.96308741492
1416830400.0,992.643584734848
1416834000.0,736.0319552371201
1416837600.0,353.21002218308297
1416841200.0,226.214005465682
1416844800.0,153.523370738588
1416848400.0,285.310376247654
1416852000.0,518.6794676560679
1416855600.0,642.1912575583631
1416859200.0,784.844583260183
1416862800.0,725.0906761275251
1416866400.0,658.971439242297
1416870000.0,271.971506982629
1416873600.0,-25.409902157013697
1416877200.0,-376.397441454188
1416880800.0,-633.314668308843
1416884400.0,-681.008604718758
1416888000.0,-434.464703287301
1416891600.0,-25.610702270854002
1416895200.0,484.12639680433404
1416898800.0,953.9539416551711
1416902400.0,1430.3130690611401
1416906000.0,1586.13589958794
1416909600.0,1624.98217996727
1416913200.0,1359.19274037084
1416916800.0,959.285373835506
1416920400.0,656.945757631975
1416924000.0,370.45006742549697
1416927600.0,162.689240266539
1416931200.0,142.704991036687
1416934800.0,237.994636047406
1416938400.0,370.28575737445703
1416942000.0,627.6573261081201
1416945600.0,690.968050152863
1416949200.0,713.976318471284
1416952800.0,482.554669275494
1416956400.0,90.80355862457041
1416960000.0,-166.01383174234
1416963600.0,-589.752374924845
1416967200.0,-848.488621547659
1416970800.0,-792.5837616645911
1416974400.0,-648.1463515338501
1416978000.0,-231.858746344178
1416981600.0,214.41538735894198
1416985200.0,763.21565963048
1416988800.0,1108.16797152086
1416992400.0,1283.9519525395199
1416996000.0,1317.96328012342
1416999600.0,1144.56555372586
1417003200.0,709.452999757119
1417006800.0,269.390905972678
1417010400.0,-127.084467953095
1417014000.0,-271.423080222742
1417017600.0,-329.671540938401
1417021200.0,-173.955019452489
1417024800.0,-27.361779751494602
1417028400.0,177.35813921089803
1417032000.0,305.362134560257
1417035600.0,290.97542591656503
1417039200.0,0.653772549316962
1417042800.0,-225.319190201098
1417046400.0,-720.949910198147
1417050000.0,-1092.42226604354
1417053600.0,-1254.8954820134402
1417057200.0,-1333.93737866138
1417060800.0,-1106.10646932982
1417064400.0,-690.971275952616
1417068000.0,-157.02040154948799
1417071600.0,334.951829477337
1417075200.0,621.080215757267
1417078800.0,859.4686074509509
1417082400.0,824.893839476857
1417086000.0,640.517303833754
1417089600.0,228.775827143778
1417093200.0,-95.57389920554529
1417096800.0,-456.679152927695
1417100400.0,-594.507671463633
1417104000.0,-689.752599684058
1417107600.0,-577.630170263583
1417111200.0,-436.658437959528
1417114800.0,-196.053982451815
1417118400.0,-74.20194900766059
1417122000.0,-160.447995232578
1417125600.0,-373.4039663415
1417129200.0,-636.666223276328
1417132800.0,-1097.4074454934
1417136400.0,-1381.62921986491
1417140000.0,-1585.0004113493699
1417143600.0,-1516.02442249123
1417147200.0,-1387.17493249652
1417150800.0,-987.206336885423
1417154400.0,-454.93330660955803
1417158000.0,-18.861008995638603
1417161600.0,401.78872371636703
1417165200.0,588.576811784847
1417168800.0,573.795941571091
1417172400.0,383.59671672702996
1417176000.0,115.97159356203899
1417179600.0,-303.927712440956
1417183200.0,-614.158193770618
1417186800.0,-928.069196918741
1417190400.0,-823.025434996224
1417194000.0,-702.988051687239
1417197600.0,-483.618135438515
1417201200.0,-219.858623478484
1417204800.0,-148.571953440205
1417208400.0,-138.00527083761102
1417212000.0,-329.922817537049
1417215600.0,-743.041916467386
1417219200.0,-1080.83705696534
1417222800.0,-1364.5928441317599
1417226400.0,-1550.30362093895
1417230000.0,-1534.45121255029
1417233600.0,-1357.48916694455
1417237200.0,-884.264296405645
1417240800.0,-423.238071808573
1417244400.0,96.9921694802005
1417248000.0,510.59092580584297
1417251600.0,780.34928051093
1417255200.0,803.190990837503
1417258800.0,552.3561749884819
1417262400.0,233.839965023211
1417266000.0,-123.987969584263
1417269600.0,-373.541030737115
1417273200.0,-550.594000846439
1417276800.0,-684.441289834039
1417280400.0,-480.65968724591204
1417284000.0,-224.87501346475
1417287600.0,-8.789097958717202
1417291200.0,205.12346215578
1417294800.0,203.86252894138198
1417298400.0,-80.3819101367945
1417302000.0,-296.104332887625
1417305600.0,-749.60627152354
1417309200.0,-969.863239244532
1417312800.0,-1191.76826926604
1417316400.0,-1225.7856635922599
1417320000.0,-957.040012989272
1417323600.0,-473.700416230516
1417327200.0,19.8223530891985
1417330800.0,521.7113080237921
1417334400.0,881.326841554083
1417338000.0,1224.92800454546
1417341600.0,1218.85836513625
1417345200.0,885.709841342459
1417348800.0,686.040404296711
1417352400.0,265.080564937728
1417356000.0,3.42479268916069
1417359600.0,-139.416846829479
1417363200.0,-112.544166492958
1417366800.0,-9.42764071199942
1417370400.0,225.75251607573398
1417374000.0,451.896993235589
1417377600.0,523.722405371026
1417381200.0,592.03727902421
1417384800.0,460.080050357234
1417388400.0,30.2627668378163
1417392000.0,-250.153862110526
1417395600.0,-569.9833794392611
