timestamp,value
1,0
2,45
3,1492
4,1608
5,1839
6,1830
7,1933
8,2014
9,1900
10,2024
11,1973
12,2121
13,2119
14,2069
15,2237
16,2149
17,2250
18,2107
19,1535
20,1022
21,638
22,597
23,526
24,491
25,602
26,796
27,1236
28,1618
29,1864
30,2046
31,2105
32,2132
33,1958
34,1967
35,2146
36,1816
37,1842
38,1938
39,2050
40,1908
41,1994
42,1777
43,1581
44,1023
45,655
46,620
47,561
48,432
49,544
50,637
51,1112
52,1640
53,1905
54,1985
55,1754
56,1823
57,1593
58,1826
59,1895
60,2146
61,2020
62,2113
63,2242
64,2470
65,2910
66,2056
67,1469
68,1013
69,769
70,571
71,510
72,558
73,664
74,1020
75,1342
76,1742
77,2010
78,2037
79,2031
80,2264
81,2161
82,2133
83,1994
84,2483
85,2072
86,2215
87,2519
88,2631
89,2668
90,2532
91,1818
92,1067
93,681
94,587
95,584
96,583
97,716
98,1108
99,1537
100,1823
101,2034
102,2033
103,2016
104,2146
105,2275
106,2031
107,2169
108,2149
109,2256
110,2519
111,2402
112,2546
113,2684
114,2686
115,1742
116,1128
117,704
118,649
119,621
120,589
121,688
122,1093
123,1553
124,1737
125,1971
126,2071
127,2055
128,2034
129,2189
130,2089
131,2172
132,2241
133,2363
134,2353
135,2431
136,2355
137,2364
138,2243
139,1725
140,1079
141,692
142,674
143,512
144,544
145,667
146,1073
147,1500
148,1765
149,1897
150,1816
151,1897
152,1798
153,1870
154,2045
155,2036
156,2113
157,2113
158,2295
159,2330
160,2306
161,2289
162,2232
163,1607
164,1007
165,695
166,585
167,510
168,533
169,588
170,1014
171,1482
172,1654
173,1590
174,1796
175,1769
176,1896
177,1829
178,1819
179,1911
180,1981
181,2162
182,2046
183,2073
184,1986
185,1942
186,1959
187,1559
188,1028
189,664
190,666
191,519
192,467
193,532
194,754
195,1033
196,1496
197,1783
198,1713
199,1794
200,1699
201,1598
202,1635
203,1732
204,1785
205,1805
206,1858
207,1766
208,1808
209,1910
210,1823
211,1457
212,992
213,668
214,571
215,451
216,439
217,560
218,665
219,949
220,1448
221,1693
222,1954
223,1790
224,1607
225,1666
226,1773
227,1786
228,2051
229,2027
230,2102
231,2056
232,2015
233,2233
234,1985
235,1483
236,937
237,598
238,512
239,444
240,484
241,580
242,871
243,1456
244,1684
245,1950
246,2007
247,1937
248,2086
249,1986
250,1996
251,2018
252,2248
253,2383
254,2434
255,2482
256,2450
257,2599
258,2333
259,1652
260,975
261,658
262,467
263,454
264,472
265,580
266,931
267,1454
268,1792
269,1803
270,2007
271,2050
272,2141
273,2286
274,2085
275,2005
276,2196
277,2259
278,2472
279,2519
280,2523
281,2465
282,2348
283,1725
284,1073
285,720
286,532
287,498
288,467
289,638
290,980
291,1408
292,1727
293,1909
294,1966
295,1947
296,2039
297,2139
298,2101
299,2187
300,2207
301,2347
302,2523
303,2426
304,2321
305,2474
306,2305
307,1811
308,1071
309,626
310,539
311,416
312,561
313,614
314,977
315,1453
316,1687
317,1900
318,2025
319,2117
320,2142
321,2073
322,2092
323,1978
324,2163
325,2365
326,2253
327,2523
328,2381
329,2408
330,2179
331,1616
332,1063
333,753
334,558
335,538
336,535
337,623
338,995
339,1447
340,1730
341,1996
342,2140
343,1945
344,1921
345,2219
346,2046
347,2154
348,2355
349,2394
350,2281
351,1976
352,2254
353,2015
354,2084
355,1460
356,1039
357,667
358,529
359,420
360,489
361,607
362,681
363,1161
364,1580
365,1946
366,2060
367,1972
368,2078
