timestamps,value
1416722400.0,1.95141193437596
1416726000.0,286.751229218091
1416729600.0,513.56579335359
1416733200.0,638.5522215112879
1416736800.0,637.814011133258
1416740400.0,534.765537687326
1416744000.0,348.51934974017405
1416747600.0,142.72280763998302
1416751200.0,-28.1715826377983
1416754800.0,-119.644238577558
1416758400.0,-116.118878821338
1416762000.0,-31.907564546201897
1416765600.0,94.54175406399919
1416769200.0,229.776599881075
1416772800.0,316.87744397855704
1416776400.0,319.860876387479
1416780000.0,212.12809241532298
1416783600.0,40.055266281322105
1416787200.0,-152.451602341965
1416790800.0,-346.05887741042295
1416794400.0,-460.594317671986
1416798000.0,-453.880795660008
1416801600.0,-335.78697173402196
1416805200.0,-109.389250474983
1416808800.0,173.532214967513
1416812400.0,446.140602352383
1416816000.0,672.749145790942
1416819600.0,800.9179239059371
1416823200.0,803.63940727903
1416826800.0,683.7020870618969
1416830400.0,500.955369026134
1416834000.0,282.23228355277803
1416837600.0,115.358404846404
1416841200.0,10.393151892172199
1416844800.0,14.8524141128642
1416848400.0,93.99127153390259
1416852000.0,211.534346812742
1416855600.0,335.37543562467005
1416859200.0,424.23157008286796
1416862800.0,1292.56719541969
1416866400.0,303.412377030337
1416870000.0,125.72783376782101
1416873600.0,-84.35438931026451
1416877200.0,-273.317511898412
1416880800.0,-377.836775093199
1416884400.0,-385.03458082184096
1416888000.0,-281.144476107182
1416891600.0,-66.6476335129671
1416895200.0,205.192978125532
1416898800.0,485.653131248765
1416902400.0,703.565383806702
1416906000.0,816.4854619570531
1416909600.0,818.094594377563
1416913200.0,684.206905017095
1416916800.0,494.863463732538
1416920400.0,281.009383984784
1416924000.0,104.292319815903
1416927600.0,-2.8040012787809103
1416931200.0,-20.8816155869223
1416934800.0,51.54116147085179
1416938400.0,174.944466063162
1416942000.0,282.347341126133
1416945600.0,364.70599633391197
1416949200.0,337.352418898285
1416952800.0,230.537649368183
1416956400.0,52.907567078321705
1416960000.0,-167.202235731744
1416963600.0,-360.01529934645
1416967200.0,-491.412096751521
1416970800.0,-504.83210460102697
1416974400.0,-393.79251056195
1416978000.0,-170.002884563953
1416981600.0,100.91114578630399
1416985200.0,364.02905692217104
1416988800.0,582.444825286373
1416992400.0,677.338965587954
1416996000.0,664.524132822813
1416999600.0,544.362679418843
1417003200.0,344.40292138448194
1417006800.0,131.169834765253
1417010400.0,-48.463497724772395
1417014000.0,-164.488990248297
1417017600.0,-181.249991439272
1417021200.0,-113.518581163318
1417024800.0,8.91449710499576
1417028400.0,121.179896641965
1417032000.0,178.8838841906
1417035600.0,169.800625900454
1417039200.0,69.102631996323
1417042800.0,-127.017943478279
1417046400.0,-347.430337960673
1417050000.0,-548.616044236814
1417053600.0,-672.439195716013
1417057200.0,-682.331879670478
1417060800.0,-579.194446413794
1417064400.0,-365.02538995369304
1417068000.0,-93.32890060998889
1417071600.0,175.57304680932097
1417075200.0,394.93690539598
1417078800.0,498.508882002046
1417082400.0,483.72147733598604
1417086000.0,350.706962915353
1417089600.0,157.490530531558
1417093200.0,-55.304746689529104
1417096800.0,-237.18080680944198
1417100400.0,-345.214850921146
1417104000.0,-358.44566873859395
1417107600.0,-290.900258590769
1417111200.0,-170.964671690627
1417114800.0,-52.967290941029205
1417118400.0,20.957159261669396
1417122000.0,10.2220775498255
1417125600.0,-100.32496443436199
1417129200.0,-271.937557866737
1417132800.0,-497.00986116594004
1417136400.0,-693.038270335968
1417140000.0,-811.476203687065
1417143600.0,-816.78386425399
1417147200.0,-707.55158667647
1417150800.0,-483.564366343151
1417154400.0,-221.870474206164
1417158000.0,66.4283237307927
1417161600.0,285.05544086524
1417165200.0,391.168537227091
1417168800.0,389.605069639804
1417172400.0,276.652007466052
1417176000.0,77.9513285142099
1417179600.0,-125.48520655345301
1417183200.0,-303.93600710818
1417186800.0,-397.183711709412
1417190400.0,-419.82203740738504
1417194000.0,-345.76443843257897
1417197600.0,-211.10555254438998
1417201200.0,-92.31813341244059
1417204800.0,-10.422157706041
1417208400.0,-12.5405441174682
1417212000.0,-112.285097746161
1417215600.0,-286.38069173983797
1417219200.0,-495.997599154422
1417222800.0,-690.3768001931351
1417226400.0,-795.8975024406059
1417230000.0,-797.886896298128
1417233600.0,-682.2353365294609
1417237200.0,-452.839715982579
1417240800.0,-175.837482767616
1417244400.0,111.52590290068399
1417248000.0,340.72290212881
1417251600.0,465.99670413058
1417255200.0,452.844124759506
1417258800.0,342.647945495369
1417262400.0,156.332048516118
1417266000.0,-45.9451101414518
1417269600.0,-215.73908962855202
1417273200.0,-309.55152663427896
1417276800.0,-307.860182369948
1417280400.0,-222.68522973445099
1417284000.0,-83.2998368114011
1417287600.0,31.0643756310959
1417291200.0,123.17432157496701
1417294800.0,126.76456921959101
1417298400.0,18.3259502082077
1417302000.0,-145.675471805141
1417305600.0,-341.902013325943
1417309200.0,-539.587385690357
1417312800.0,-636.825849141922
1417316400.0,-635.350460016292
1417320000.0,-516.008396996471
1417323600.0,-284.33388406133497
1417327200.0,1.7746848630685401
1417330800.0,282.405269924349
1417334400.0,513.529808188575
1417338000.0,635.7437036307309
1417341600.0,647.777249904319
1417345200.0,530.009040806028
1417348800.0,334.381428226114
1417352400.0,150.037707259106
1417356000.0,-21.330533943665102
1417359600.0,-113.519774872895
1417363200.0,-116.58459719718999
1417366800.0,-32.4923333281327
1417370400.0,97.69946029098091
1417374000.0,232.09467970737302
1417377600.0,305.631514573535
1417381200.0,300.623929433038
1417384800.0,210.15344928349603
1417388400.0,48.0226383101205
1417392000.0,-167.438512802363
1417395600.0,-343.105759574425
1417399200.0,-456.83222758373904
1417402800.0,-462.515438449021
1417406400.0,-335.87166020637903
1417410000.0,-111.594530101149
1417413600.0,173.023497279402
1417417200.0,451.53675888925994
1417420800.0,681.3306329487831
1417424400.0,791.445308683941
1417428000.0,796.541541481297
1417431600.0,-210.015541036296
1417435200.0,494.845131455877
1417438800.0,288.642675677224
1417442400.0,120.197801361812
1417446000.0,11.8777599207059
1417449600.0,9.47586831244092
1417453200.0,77.9023385372965
1417456800.0,205.46821713008498
1417460400.0,342.70907493481496
1417464000.0,421.24708377618896
1417467600.0,410.929523551754
1417471200.0,298.742269934506
1417474800.0,131.63282494516898
1417478400.0,-66.8144503640092
1417482000.0,-274.483484023597
1417485600.0,-385.28612093386704
1417489200.0,-400.717375096397
1417492800.0,-281.00358068557597
1417496400.0,-57.882050054306205
1417500000.0,214.939513412098
1417503600.0,489.45458699853305
1417507200.0,707.140570363417
1417510800.0,826.137789599654
1417514400.0,803.677550067354
1417518000.0,688.7541399637201
1417521600.0,506.517463275616
1417525200.0,277.555759724675
1417528800.0,97.83068201864549
1417532400.0,-3.41413030750507
