timestamps,value
1416722400.0,-2.5884932408220096
1416726000.0,71.2123534185752
1416729600.0,120.55471343935
1416733200.0,169.21079695773
1416736800.0,166.078689390728
1416740400.0,136.880780893013
1416744000.0,84.339366138118
1416747600.0,59.794281375871
1416751200.0,42.868930670325604
1416754800.0,-8.21901643671146
1416758400.0,6.245525786068209
1416762000.0,31.159162018061
1416765600.0,69.4812921908275
1416769200.0,68.62057147579411
1416772800.0,104.814844776378
1416776400.0,94.0216238489866
1416780000.0,73.3085333540855
1416783600.0,26.538952230464503
1416787200.0,7.9225619609957505
1416790800.0,-42.3373574554333
1416794400.0,-70.4637207425132
1416798000.0,-59.19278137397139
1416801600.0,-12.923239221439701
1416805200.0,26.9856412805336
1416808800.0,97.8210752488789
1416812400.0,154.749569606347
1416816000.0,223.909654170858
1416819600.0,249.288202360415
1416823200.0,245.604792236861
1416826800.0,234.83259627221298
1416830400.0,190.50824646340098
1416834000.0,161.6409333954
1416837600.0,137.068042744091
1416841200.0,113.28420678547701
1416844800.0,114.983724202314
1416848400.0,118.576930984888
1416852000.0,147.41807158004602
1416855600.0,183.189253011542
1416859200.0,186.900611547928
1416862800.0,173.78779124051601
1416866400.0,144.312867978766
1416870000.0,117.149220384531
1416873600.0,88.6928327293696
1416877200.0,40.779135059023204
1416880800.0,21.566989996245603
1416884400.0,33.5548988041377
1416888000.0,60.458498731845104
1416891600.0,100.615857567116
1416895200.0,193.449074867167
1416898800.0,246.15819269321
1416902400.0,301.064677632935
1416906000.0,313.564972483572
1416909600.0,336.526246362949
1416913200.0,292.509526187223
1416916800.0,260.111518843959
1416920400.0,475.896329753677
1416924000.0,195.24422191050598
1416927600.0,178.04895051881599
1416931200.0,167.47794451873
1416934800.0,186.480351843138
1416938400.0,211.97104210186401
1416942000.0,215.86199596990502
1416945600.0,242.525809210654
1416949200.0,239.838137139874
1416952800.0,223.69291924869898
1416956400.0,180.00850108031997
1416960000.0,151.427081085674
1416963600.0,101.679949170981
1416967200.0,85.4396685460604
1416970800.0,85.2040022686596
1416974400.0,120.126926357355
1416978000.0,178.974978593094
1416981600.0,240.17144187392898
1416985200.0,309.02153646445703
1416988800.0,343.626463836251
1416992400.0,378.551745593087
1416996000.0,609.955297543812
1416999600.0,364.72977276056395
1417003200.0,338.019963457485
1417006800.0,288.453493387408
1417010400.0,236.01026566469298
1417014000.0,233.47381086958802
1417017600.0,242.169427163442
1417021200.0,233.50218965612999
1417024800.0,240.062297080629
1417028400.0,266.59997310233103
1417032000.0,283.78958923677203
1417035600.0,288.949338475434
1417039200.0,266.48206131381903
1417042800.0,215.733435799311
1417046400.0,189.73735500886602
1417050000.0,147.800084573117
1417053600.0,134.24179674094802
1417057200.0,123.398635421909
1417060800.0,151.672765516309
1417064400.0,216.987643706457
1417068000.0,283.88429498077204
1417071600.0,345.41486195277
1417075200.0,390.07297065067803
1417078800.0,406.14730534101
1417082400.0,423.6383960928
1417086000.0,406.627108615628
1417089600.0,374.57708462004405
1417093200.0,315.823940426697
1417096800.0,285.038336264177
1417100400.0,272.364763369177
1417104000.0,253.39515662171797
1417107600.0,274.38789978459596
1417111200.0,298.329785047508
1417114800.0,318.05994155789
1417118400.0,337.743856431819
1417122000.0,333.25972587598596
1417125600.0,318.718539810764
1417129200.0,274.08274979552004
1417132800.0,244.503586560659
1417136400.0,209.746775069677
1417140000.0,180.659614558707
1417143600.0,187.45185287543097
1417147200.0,209.719981393734
1417150800.0,250.97016862153802
1417154400.0,333.477080088342
1417158000.0,401.010601102091
1417161600.0,456.79282152775596
1417165200.0,471.13909525466204
1417168800.0,494.204995571445
1417172400.0,467.85867789164297
1417176000.0,428.22746981816596
1417179600.0,388.872605502436
1417183200.0,353.29816061566595
1417186800.0,322.271454756992
1417190400.0,347.421229288542
1417194000.0,348.158077583252
1417197600.0,372.87162636561004
1417201200.0,401.83307645528504
1417204800.0,397.645553357408
1417208400.0,399.07729406664004
1417212000.0,385.644651948403
1417215600.0,353.392003356606
1417219200.0,286.375051523167
1417222800.0,262.158918882399
1417226400.0,234.088581815264
1417230000.0,265.4153087593
1417233600.0,292.382622868449
1417237200.0,340.314078112952
1417240800.0,415.586114282415
1417244400.0,480.78785135053397
1417248000.0,522.935576050958
1417251600.0,559.592769204227
1417255200.0,578.571724672254
1417258800.0,536.1186310744699
1417262400.0,504.213301675452
1417266000.0,468.879504355628
1417269600.0,409.084709542081
1417273200.0,419.316643248785
1417276800.0,422.88230318743996
1417280400.0,437.295758203549
1417284000.0,459.091718950401
1417287600.0,464.799001207755
1417291200.0,506.13410459103795
1417294800.0,492.810722475119
1417298400.0,467.22329258113
1417302000.0,431.91868943346196
1417305600.0,395.515274039642
1417309200.0,383.96891251112396
1417312800.0,361.85811798451897
1417316400.0,352.55193327071197
1417320000.0,393.008349564303
1417323600.0,445.743972392254
1417327200.0,514.625272464598
1417330800.0,568.050888738145
1417334400.0,633.4065646378659
1417338000.0,653.271610909798
1417341600.0,651.628910493708
1417345200.0,651.975770702559
1417348800.0,608.3318417960679
1417352400.0,571.200809830979
1417356000.0,544.1104366529689
1417359600.0,519.976124030897
1417363200.0,507.646919450811
1417366800.0,525.776427367033
1417370400.0,543.142739979341
1417374000.0,572.8524456072071
1417377600.0,603.646170546393
1417381200.0,598.911044704049
1417384800.0,584.5090205664679
1417388400.0,543.2728462801069
1417392000.0,507.62684697672995
1417395600.0,468.562965538746
1417399200.0,438.709927580424
1417402800.0,458.367593815429
1417406400.0,473.99760010176396
1417410000.0,549.679634182324
1417413600.0,598.009308075333
1417417200.0,664.039915314277
1417420800.0,711.024339265208
1417424400.0,750.783291906176
1417428000.0,763.0948185438609
1417431600.0,737.6416259183001
1417435200.0,712.4698905088491
1417438800.0,663.569802294394
1417442400.0,629.847257943215
1417446000.0,600.1669329300299
1417449600.0,600.109879531654
1417453200.0,611.5921977044641
1417456800.0,648.6393078234661
1417460400.0,674.02627274225
1417464000.0,673.5581643834839
1417467600.0,674.594155733395
1417471200.0,666.2645709310759
1417474800.0,629.09053238537
1417478400.0,593.204235974906
1417482000.0,778.793458907128
1417485600.0,538.999312568233
1417489200.0,534.238202585455
1417492800.0,563.720422314481
1417496400.0,614.858275292462
1417500000.0,688.7448459403611
1417503600.0,733.310159700401
1417507200.0,808.012992410361
1417510800.0,832.1782454387261
1417514400.0,833.2820198688271
1417518000.0,832.603524367387
1417521600.0,787.3591755040719
1417525200.0,731.285369918214
1417528800.0,700.7892782662019
1417532400.0,686.029629862113
1417536000.0,672.122544441248
1417539600.0,706.189595716171
1417543200.0,719.0229178048249
1417546800.0,755.2770529159441
1417550400.0,746.647509787569
1417554000.0,754.170650157189
1417557600.0,728.942070170517
1417561200.0,694.6838827012821
1417564800.0,654.168943998714
1417568400.0,607.0361525588951
1417572000.0,585.0448144800599
1417575600.0,608.640964225392
1417579200.0,626.498253595446
1417582800.0,671.533113822864
1417586400.0,727.59840630746
1417590000.0,795.017578728843
1417593600.0,868.1270575585539
1417597200.0,889.98551436568
1417600800.0,888.0519147188071
1417604400.0,855.227371194489
1417608000.0,807.1669136577001
1417611600.0,776.6950907569769
1417615200.0,741.2857380914239
1417618800.0,724.299196788952
1417622400.0,747.932491319682
1417626000.0,736.992025093393
1417629600.0,765.4592717994631
1417633200.0,784.56914989684
1417636800.0,780.367027220237
1417640400.0,780.876660013386
1417644000.0,761.543838938005
1417647600.0,720.766329977997
1417651200.0,688.426800417297
1417654800.0,658.060891282055
1417658400.0,610.679237431584
1417662000.0,635.480440044263
1417665600.0,664.187639900157
1417669200.0,706.963250979754
1417672800.0,795.866676115746
1417676400.0,840.860003535471
1417680000.0,912.4131172814959
1417683600.0,915.081183297542
1417687200.0,928.670013842668
1417690800.0,918.796888356295
1417694400.0,878.1191104698689
1417698000.0,837.1497139990311
1417701600.0,793.5683055059391
1417705200.0,782.835269959226
1417708800.0,792.5136928339549
1417712400.0,765.597301909884
1417716000.0,819.249510626483
1417719600.0,851.538348958449
1417723200.0,829.6283335272431
1417726800.0,818.827740588537
1417730400.0,822.884201571958
1417734000.0,780.5076650819949
1417737600.0,731.403398875044
1417741200.0,708.947854078495
1417744800.0,680.3083670039911
1417748400.0,687.135739499861
1417752000.0,716.594570163456
1417755600.0,776.7185384616071
1417759200.0,834.674851510463
1417762800.0,907.647134238163
1417766400.0,957.774794268747
1417770000.0,992.962430631722
1417773600.0,988.09465075584
1417777200.0,964.912014666452
1417780800.0,926.393344665746
1417784400.0,876.288871507354
1417788000.0,872.429385111028
1417791600.0,810.861675576899
1417795200.0,836.0417694283971
1417798800.0,856.866364030764
1417802400.0,893.0773722630479
1417806000.0,897.0817024296449
1417809600.0,924.849064435402
1417813200.0,904.6017999420841
1417816800.0,885.068128458445
1417820400.0,857.3383381677811
1417824000.0,814.091861783655
1417827600.0,783.111321488669
1417831200.0,750.1082720345701
1417834800.0,772.323113293983
1417838400.0,787.181194255788
1417842000.0,829.220266030273
1417845600.0,925.89982040938
1417849200.0,965.223589921768
1417852800.0,1038.23105677303
1417856400.0,1065.46779021442
1417860000.0,1077.8304342287402
1417863600.0,1033.74514868685
1417867200.0,1048.46673158053
1417870800.0,983.72941030747
