timestamp,value
1,13684
2,12337
3,12416
4,13126
5,14552
6,14860
7,16244
8,16691
9,17606
10,17853
11,19608
12,18126
13,17639
14,16980
15,15617
16,17108
17,15841
18,15261
19,15879
20,15472
21,16127
22,15209
23,15536
24,14862
25,13016
26,13549
27,13741
28,13235
29,13616
30,14404
31,14200
32,14544
33,14042
34,14555
35,15942
36,16274
37,16610
38,17320
39,17778
40,17476
41,15023
42,15207
43,14657
44,14472
45,15124
46,13512
47,13492
48,12821
49,13644
50,13331
51,13170
52,15791
53,14397
54,14190
55,14865
56,16449
57,17151
58,18781
59,17763
60,18169
61,18045
62,17995
63,18444
64,18176
65,17861
66,17765
67,16746
68,17270
69,17982
70,17245
71,16582
72,14991
73,13911
74,14007
75,12612
76,14516
77,13507
78,13974
79,14208
80,15090
81,15995
82,15672
83,15443
84,16881
85,16463
86,16131
87,16971
88,18017
89,17221
90,16437
91,16093
92,16637
93,16335
94,16473
95,13824
96,13678
97,11929
98,12879
99,13281
100,12604
101,12077
102,13736
103,13303
104,15497
105,15663
106,15613
107,14011
108,16688
109,16452
110,17705
111,16652
112,17241
113,17012
114,17287
115,16081
116,15285
117,16198
118,16349
119,16152
120,15418
121,14970
122,14851
123,14741
124,15963
125,15537
126,15583
127,14579
128,16183
129,17445
130,16090
131,15535
132,15952
133,16478
134,17060
135,16639
136,16235
137,15780
138,16048
139,13710
140,12740
141,12328
142,12693
143,12899
144,13339
145,12664
146,12674
147,12915
148,13211
149,13179
150,13737
151,14464
152,15364
153,14631
154,15108
155,15992
156,16063
157,15889
158,16175
159,15171
160,15689
161,16982
162,17427
163,16543
164,15530
165,15184
166,15632
167,15362
168,15969
169,15166
170,15659
171,15146
172,15257
173,15850
174,16151
175,16826
176,17725
177,17533
178,17703
179,17890
180,17149
181,17904
182,17028
183,16566
184,16657
185,15491
186,14981
187,15204
188,14997
189,15074
190,14912
191,14827
192,14101
193,13458
194,13239
195,14032
196,13212
197,12484
198,11338
199,11434
200,10932
201,12706
202,11858
203,11417
204,10918
205,9730
206,8924
207,8023
208,7584
209,8180
210,7595
211,7280
212,7958
213,7520
214,7819
215,8152
216,7059
217,7702
218,7548
219,7638
220,6960
221,7203
222,7188
223,7752
224,7436
225,7520
226,8240
227,8691
228,8823
229,9090
230,8157
231,8618
232,8703
233,8646
234,8481
235,8645
236,7507
237,9123
238,8817
239,7813
240,7745
241,7934
242,8514
243,8341
244,8402
245,8877
246,8902
247,8367
248,9902
249,10294
250,9413
251,10451
252,9979
253,9522
254,8647
255,8824
256,9988
257,9118
258,9672
259,10041
260,9489
261,9357
262,10529
263,9813
264,9281
265,9068
266,8458
267,8191
268,8765
269,9118
270,8779
271,8920
272,8405
273,8064
274,8818
275,8026
276,8687
277,8700
278,8860
279,9133
280,8761
281,8645
282,8841
283,9061
284,8284
285,9382
286,8907
287,9626
288,8971
289,8767
290,8420
291,8217
292,7407
293,8182
294,8440
295,8211
296,8839
297,8572
298,9267
299,8188
300,8880
301,8862
302,9242
303,9574
304,9477
305,9449
306,9389
307,8667
308,8544
309,7947
310,8173
311,7593
312,6707
313,6688
314,6170
315,6591
316,6582
317,6062
318,5840
319,5910
320,5755
321,5846
322,5036
323,5295
324,5435
325,5456
326,4602
327,3551
328,3861
329,3920
330,3746
331,4006
332,3971
333,3873
334,3795
335,3696
336,4103
337,3947
338,4526
339,3311
340,3578
341,3419
342,2956
343,3225
344,2954
345,3062
346,3012
347,3113
348,3318
349,3103
350,3134
351,3104
352,3362
353,3488
354,3514
355,3259
356,2880
357,2905
358,2508
359,2102
360,2078
361,1977
362,2488
363,2887
364,2806
365,2808
366,2643
367,2574
368,2750
369,3053
370,3296
371,3182
372,3279
373,3245
374,3081
375,3111
376,3011
377,3218
378,2851
379,2807
380,2723
381,2754
382,2591
383,2488
384,2273
385,2084
386,2291
387,2415
388,2621
389,2662
390,2802
391,2311
392,2519
393,2972
394,2623
395,2714
396,3234
397,3246
398,2993
399,3161
400,2854
401,2595
402,2660
403,2977
404,2488
405,2305
406,2505
407,2546
408,2452
409,2793
410,3117
411,2855
412,2999
413,3081
414,2911
415,2897
416,2851
417,2696
418,2538
419,2778
420,2962
421,2920
422,2872
423,2825
424,2749
425,2876
426,2766
427,2654
428,2723
429,2841
430,2797
431,2866
432,2815
433,2540
434,2822
435,2621
436,2683
437,2919
438,3185
439,3146
440,3158
441,3737
442,3230
443,3530
444,3731
445,3255
446,2929
447,3088
448,3067
449,3115
450,2973
451,2882
452,2898
453,2861
454,3231
455,3248
456,2978
457,3016
458,2984
459,2843
460,2972
461,2740
462,2706
463,2658
464,2538
465,2960
466,3140
467,3642
468,3230
469,3006
470,3100
471,3526
472,3428
473,2592
474,3073
475,2485
476,2351
477,2685
478,3002
479,2826
480,2981
481,2805
482,2703
483,2713
484,2849
485,2748
486,2876
487,3070
488,3341
489,3227
490,3876
491,3632
492,3566
493,3677
494,3154
495,3036
496,2787
497,3278
498,2952
499,2973
500,3253
501,3102
502,3074
503,3063
504,2847
505,2390
506,2377
507,2282
508,2285
509,2900
510,2768
511,2858
512,2910
513,3493
514,3185
515,3613
516,2974
517,2654
518,2648
519,2770
520,3117
521,2994
522,2800
523,2665
524,2775
525,2601
526,2990
527,2933
528,2796
529,2452
530,2376
531,2347
532,2425
533,2358
534,2585
535,2515
536,2594
537,3058
538,2477
539,2737
540,2765
541,2927
542,2598
543,2680
544,2995
545,2967
546,3020
547,2793
548,2916
549,3056
550,2226
551,2376
552,2188
553,2151
554,2155
555,2371
556,2153
557,2250
558,2264
559,2741
560,2990
561,3031
562,2669
563,2511
564,2987
565,2937
566,3180
567,3662
568,3488
569,3195
570,2746
571,2763
572,3053
573,2977
574,3146
575,3120
576,2577
577,2109
578,2296
579,2742
580,2626
581,2870
582,2980
583,3017
584,3331
585,3282
586,3539
587,3150
588,3186
589,3050
590,2921
591,2919
592,2874
593,2613
594,2503
595,2367
596,2079
597,2394
598,2404
599,2428
600,2120
601,2126
602,2764
603,2768
604,2839
605,2824
606,2883
607,2906
608,3222
609,3251
610,3496
611,3562
612,3186
613,3153
614,3159
615,3171
616,3127
617,3342
618,3126
619,3186
620,3172
621,3122
622,2751
623,2929
624,2887
625,2564
626,2288
627,2521
628,2464
629,2191
630,2500
631,2456
632,2788
633,2742
634,2644
635,2935
636,3088
637,3231
638,3000
639,3028
640,3334
641,3457
642,3107
643,3467
644,3543
645,3257
646,3011
647,2969
648,3070
649,2806
650,3230
651,3454
652,3546
653,3497
654,3950
655,3719
656,3551
657,3440
658,3569
659,3312
660,3099
661,2873
662,3199
663,2571
664,2659
665,2950
666,2741
667,3048
668,3169
669,3245
670,2962
671,2730
672,2956
673,3728
674,3357
675,3784
676,3534
677,3505
678,3488
679,3250
680,3201
681,3746
682,3797
683,4239
684,3851
685,4310
686,4312
687,3815
688,4257
689,4597
690,5068
691,4857
692,4396
693,4788
694,4734
695,4892
696,4852
697,4263
698,3984
699,4847
700,5103
701,4719
702,5040
703,4737
704,4134
705,4479
706,4682
707,4817
708,4375
709,4208
710,5177
711,4854
712,4759
713,5041
714,4714
715,5439
716,4279
717,5076
718,5575
719,5736
