timestamps,value
1416722400.0,2.8977474464465804
1416726000.0,37.960700777112606
1416729600.0,71.32621826133621
1416733200.0,83.11128324990509
1416736800.0,80.6000771893117
1416740400.0,60.384582883736
1416744000.0,40.4116945919072
1416747600.0,24.539465803219105
1416751200.0,9.036345618686301
1416754800.0,-6.20341653236263
1416758400.0,-17.602847670179
1416762000.0,-8.05319636537773
1416765600.0,17.548400828648
1416769200.0,33.8183543746486
1416772800.0,35.414791741445796
1416776400.0,50.9372694895294
1416780000.0,31.4253291541971
1416783600.0,-5.22214107368623
1416787200.0,-5.114896312358611
1416790800.0,-45.039563481002595
1416794400.0,-63.932457567321606
1416798000.0,-58.8308147645592
1416801600.0,-33.0903553590965
1416805200.0,-4.49240529140426
1416808800.0,21.0599101050044
1416812400.0,67.947698793358
1416816000.0,83.54046797834809
1416819600.0,108.62023276509599
1416823200.0,104.551658956131
1416826800.0,105.293775243513
1416830400.0,74.3304141757063
1416834000.0,30.8010231911236
1416837600.0,19.573840673484
1416841200.0,0.698069960403771
1416844800.0,-1.90179454100087
1416848400.0,15.442765506606698
1416852000.0,37.73645994019439
1416855600.0,54.4423779574277
1416859200.0,44.6229482738654
1416862800.0,63.3579702315549
1416866400.0,42.0561484333405
1416870000.0,29.6335488447136
1416873600.0,-3.60303591920399
1416877200.0,-27.1212887664206
1416880800.0,-41.507549332637794
1416884400.0,-39.228270530899
1416888000.0,-31.5392389327031
1416891600.0,7.91142446268942
1416895200.0,26.1156826730955
1416898800.0,60.858967935547504
1416902400.0,90.8069636084988
1416906000.0,99.1691198951007
1416909600.0,110.29635255116101
1416913200.0,96.92510552354229
1416916800.0,73.77138419517509
1416920400.0,40.05907037048829
1416924000.0,20.5284785829901
1416927600.0,1.9918943552837198
1416931200.0,15.5957684208394
1416934800.0,-1.0228537067486
1416938400.0,36.1519365086019
1416942000.0,37.7893297789965
1416945600.0,39.1561181099596
1416949200.0,43.9380014184432
1416952800.0,17.848781101209397
1416956400.0,18.819407627155897
1416960000.0,-19.9358847124579
1416963600.0,-47.351688639863994
1416967200.0,-63.991630270394495
1416970800.0,-51.0693171325901
1416974400.0,-46.9189488080325
1416978000.0,-15.488570886731
1416981600.0,15.8637764544571
1416985200.0,51.685545091851594
1416988800.0,65.9982135569552
1416992400.0,102.358370906014
1416996000.0,90.42303354090141
1416999600.0,66.9652676830062
1417003200.0,43.2236419997254
1417006800.0,24.3990406182655
1417010400.0,-7.81580339127382
1417014000.0,-25.1307889683918
1417017600.0,-9.15401554995898
1417021200.0,-21.742582961325496
1417024800.0,-2.12738526879643
1417028400.0,18.829226716480697
1417032000.0,26.4563955498874
1417035600.0,26.354719427157
1417039200.0,7.242079487825429
1417042800.0,-21.0544782671612
1417046400.0,-44.515533386270796
1417050000.0,-64.89019857663371
1417053600.0,-97.5319824844618
1417057200.0,-80.3389275850897
1417060800.0,-75.3692270970955
1417064400.0,-55.161893245473394
1417068000.0,-5.949069113868379
1417071600.0,26.946892255048198
1417075200.0,42.5799575307626
1417078800.0,64.8257383024862
1417082400.0,63.283524673897396
1417086000.0,38.7090487464354
1417089600.0,23.332028274580196
1417093200.0,-1.7933542880456699
1417096800.0,-26.3312031939739
1417100400.0,-46.8259504183816
1417104000.0,-57.167958768228395
1417107600.0,-40.7620132674422
1417111200.0,-26.349868804703302
1417114800.0,-8.31464543270095
1417118400.0,-6.79528035815719
1417122000.0,-18.6948317177709
1417125600.0,-21.1680171026009
1417129200.0,-37.358973311898396
1417132800.0,-67.68763177576601
1417136400.0,-84.42902586259791
1417140000.0,-117.52583104207599
1417143600.0,-104.20295538088301
1417147200.0,-104.69421989978599
1417150800.0,-66.513301428069
1417154400.0,-30.8534078939379
1417158000.0,-11.4597852217768
1417161600.0,37.5101315458011
1417165200.0,50.010035430155796
1417168800.0,45.6080137001134
1417172400.0,32.562750634252
1417176000.0,7.236817639339999
1417179600.0,-13.578137416589199
1417183200.0,-44.3938052076387
1417186800.0,-60.394244941572396
