timestamp,value
1,434
2,385974
3,5672537
4,6137598
5,6287383
6,6432308
7,6508432
8,6549646
9,6425122
10,6394650
11,6583999
12,6702820
13,6810665
14,6933764
15,6998573
16,6954333
17,6859216
18,6413081
19,5555578
20,4951760
21,4630941
22,4436129
23,4325486
24,4351925
25,4543583
26,5144027
27,5728072
28,6278373
29,6427613
30,6499127
31,6527612
32,6487843
33,6382173
34,6336180
35,6491087
36,6653153
37,6797699
38,6860933
39,6896223
40,6862816
41,6792429
42,6461352
43,5607012
44,5004276
45,4592193
46,4476948
47,4363292
48,4361465
49,4587468
50,5144174
51,5852746
52,6240918
53,6354072
54,6632705
55,6494849
56,6432447
57,6358303
58,6338294
59,6555386
60,6917160
61,6985742
62,6957827
63,6968296
64,6424790
65,6452954
66,6396051
67,5615112
68,4997594
69,4640227
70,4446677
71,3894358
72,4333245
73,4588276
74,5176114
75,5860921
76,6303637
77,6374797
78,6370847
79,6446197
80,6560011
81,6394519
82,6378939
83,6437646
84,6538304
85,6723370
86,6719247
87,6698006
88,6724209
89,6674355
90,6372073
91,5552571
92,4948818
93,4559357
94,4409721
95,4035844
96,4314024
97,4501715
98,5110582
99,5936110
100,6439804
101,6403949
102,6574449
103,6661092
104,6503463
105,6517837
106,6489205
107,6705365
108,6878345
109,6999669
110,6943996
111,5949495
112,6532091
113,6323859
114,5986337
115,5386759
116,4888655
117,4550309
118,4323630
119,4188752
120,4183480
121,4322528
122,4729334
123,5435287
124,5910009
125,6247482
126,6317009
127,6204210
128,6023070
129,5984691
130,5895372
131,5989396
132,6037622
133,6085415
134,6021387
135,5973128
136,5959999
137,5900600
138,5729634
139,5237583
140,4845245
141,4515830
142,4260807
143,4158262
144,4177126
145,4274114
146,4672366
147,5096204
148,5734372
149,6023579
150,6423930
151,6110859
152,6001855
153,5885838
154,5909103
155,5966515
156,6105854
157,6271483
158,6300238
159,6654396
160,6530012
161,6407769
162,6024520
163,5366301
164,4883045
165,4531528
166,4354270
167,4306631
168,4293372
169,4140270
170,5025086
171,5641928
172,6064543
173,6248638
174,6366743
175,6471527
176,6382323
177,6319845
178,6289583
179,6451653
180,6710233
181,6868274
182,6842543
183,6892992
184,6915395
185,6836541
186,6471218
187,5505234
188,4935942
189,4594355
190,4419378
191,4324133
192,4328096
193,4092933
194,5067010
195,5748484
196,6143934
197,6427404
198,6504322
199,6485599
200,6401804
201,6348356
202,6319595
203,6462800
204,6661115
205,6869325
206,6886397
207,6917586
208,6901607
209,6750422
210,6351162
211,5531036
212,4909937
213,4555110
214,4409776
215,4298433
216,4320911
217,4506696
218,5011851
219,5687190
220,6190501
221,6348826
222,6431766
223,6488449
224,6397404
225,6326227
226,6329085
227,6543900
228,6642336
229,6865058
230,6870766
231,6977117
232,6783119
233,6778228
234,6448590
235,5619539
236,4999742
237,4663664
238,4414387
239,4321501
240,4359492
241,4532711
242,5159011
243,5825451
244,6283484
245,6401576
246,6407312
247,6468372
248,6447530
