timestamps,value
1416722400.0,-2.03391196601032
1416726000.0,167.85234587393
1416729600.0,299.83107130071204
1416733200.0,350.474249118915
1416736800.0,340.136195462366
1416740400.0,297.37661981429903
1416744000.0,185.558827896224
1416747600.0,64.1905259308057
1416751200.0,-50.602761182943894
1416754800.0,-99.1800713863541
1416758400.0,-109.208275991952
1416762000.0,-58.2845700241325
1416765600.0,35.0240161360706
1416769200.0,104.43372318390301
1416772800.0,140.610962591127
1416776400.0,147.640254991493
1416780000.0,70.2333610284962
1416783600.0,-27.242807525602604
1416787200.0,-135.383682125766
1416790800.0,-259.988700459923
1416794400.0,-319.43120911463797
1416798000.0,-325.866362418057
1416801600.0,-249.851772156841
1416805200.0,-129.455692727964
1416808800.0,47.35714510751411
1416812400.0,215.06986265291698
1416816000.0,342.261435518221
1416819600.0,394.675033381987
1416823200.0,407.04203208789903
1416826800.0,342.958278676371
1416830400.0,223.852606559238
1416834000.0,81.1172956133268
1416837600.0,-12.3435501390905
1416841200.0,-597.966748646018
1416844800.0,-62.3890914820154
1416848400.0,-24.0511235222498
1416852000.0,28.9319315602633
1416855600.0,112.926756492566
1416859200.0,168.384144282419
1416862800.0,145.299502642044
1416866400.0,78.0128819087097
1416870000.0,-8.08701909935375
1416873600.0,-142.187380846866
1416877200.0,-270.981572216988
1416880800.0,-342.990413183891
1416884400.0,-366.125495118385
1416888000.0,-264.113393966523
1416891600.0,-162.625023147933
1416895200.0,5.1259389029029405
1416898800.0,171.433943143334
1416902400.0,282.5647612706
1416906000.0,382.273963335587
1416909600.0,353.912896824065
1416913200.0,266.302265923961
1416916800.0,155.324803009864
1416920400.0,17.0860821070627
1416924000.0,-82.3594011301854
1416927600.0,-161.09385169806802
1416931200.0,-179.130824629427
1416934800.0,-117.639864402694
1416938400.0,-67.40409650040871
1416942000.0,11.3798783118221
1416945600.0,48.89440291226279
1416949200.0,53.2822754268353
1416952800.0,-24.654950252416
1416956400.0,-141.968993658759
1416960000.0,-275.481548240863
1416963600.0,-410.3145225071
1416967200.0,-483.314731635261
1416970800.0,-486.85114453817397
1416974400.0,-424.784698086875
1416978000.0,-326.777558979715
1416981600.0,-166.983253295949
1416985200.0,-2.57285382506516
1416988800.0,120.60754490675501
1416992400.0,180.76593118534302
1416996000.0,163.040176407795
1416999600.0,95.38833792571421
1417003200.0,-27.8464866536213
1417006800.0,-160.663527888587
1417010400.0,-276.831107972331
1417014000.0,-349.11979559054606
1417017600.0,-351.60784595257
1417021200.0,-333.821396215375
1417024800.0,-259.478203321759
1417028400.0,-190.183704745939
1417032000.0,-146.04315283968
1417035600.0,-154.015191411558
