timestamps,value
1416722400.0,13.9040869992972
1416726000.0,1130.8089380172
1416729600.0,1010.26895991672
1416733200.0,1110.2392689659698
1416736800.0,1175.644238676
1416740400.0,760.873099998779
1416744000.0,912.896624266898
1416747600.0,582.2134914504039
1416751200.0,30.342757947814604
1416754800.0,85.3262064752847
1416758400.0,-156.439293534104
1416762000.0,163.818988859061
1416765600.0,281.163955432254
1416769200.0,473.835622631156
1416772800.0,216.98411882485001
1416776400.0,444.62574641723296
1416780000.0,531.929211120932
1416783600.0,-115.51473619341499
1416787200.0,-454.91223093531096
1416790800.0,-696.593825970814
1416794400.0,-852.645672881724
1416798000.0,-952.981003943588
1416801600.0,-381.113872109707
1416805200.0,-392.022145889636
1416808800.0,453.896670064293
1416812400.0,971.9383752071359
1416816000.0,1037.68754922152
1416819600.0,1508.3674218066
1416823200.0,1534.91306091495
1416826800.0,1189.22165579759
1416830400.0,949.22469880351
1416834000.0,537.012555078861
1416837600.0,444.57160917735297
1416841200.0,42.359467483795
1416844800.0,341.726384219415
1416848400.0,184.334171762628
1416852000.0,179.807289662554
1416855600.0,619.705592024935
1416859200.0,627.87151598945
1416862800.0,1027.57938807607
1416866400.0,487.30483701725996
1416870000.0,-160.351915942735
1416873600.0,-55.2894205547969
1416877200.0,-684.545451319779
1416880800.0,-727.547907999485
1416884400.0,-493.81561361442596
1416888000.0,-548.792543714677
1416891600.0,46.63454221339721
1416895200.0,487.55701598548796
1416898800.0,1066.45008626974
1416902400.0,1285.67238141154
1416906000.0,1482.0304416550302
1416909600.0,1928.62798469113
1416913200.0,1118.8410261158
1416916800.0,1173.39454832284
1416920400.0,410.18303174015296
1416924000.0,215.805056032991
1416927600.0,28.937267114664603
1416931200.0,-242.48750966800597
1416934800.0,290.914555495267
1416938400.0,427.419253039885
1416942000.0,505.372357881708
1416945600.0,294.616066826108
1416949200.0,683.198386099107
1416952800.0,450.183943786678
1416956400.0,434.69191666659304
1416960000.0,-378.21817092421304
1416963600.0,-377.885240731823
1416967200.0,-905.016834933501
1416970800.0,-913.680536518033
1416974400.0,-575.422420751646
1416978000.0,-129.251050755083
1416981600.0,481.64033461739007
1416985200.0,652.430404694767
1416988800.0,1330.7384950420198
1416992400.0,1289.01435013394
1416996000.0,1425.49539696355
1416999600.0,1375.73088704451
1417003200.0,1116.70234494184
1417006800.0,901.8746824452589
1417010400.0,139.058079165566
1417014000.0,-135.261275243607
1417017600.0,-260.638855886313
1417021200.0,144.281107879117
1417024800.0,277.47914030352297
1417028400.0,238.575671379604
1417032000.0,373.49510065895896
1417035600.0,332.416263771993
1417039200.0,-107.94037851849899
1417042800.0,-217.659230114644
1417046400.0,-403.11704104425104
1417050000.0,-717.1615859420621
1417053600.0,-996.9838600731309
1417057200.0,-1232.1547984460901
1417060800.0,-970.5888324205811
1417064400.0,-288.194272318047
1417068000.0,193.98849811347
1417071600.0,606.490766095287
1417075200.0,858.657874304174
1417078800.0,721.9006444212171
1417082400.0,1100.18639757313
1417086000.0,911.9411477994389
1417089600.0,444.86440230302804
1417093200.0,356.11168268439496
1417096800.0,-164.522612335187
1417100400.0,-132.52928302187098
1417104000.0,-581.064512934214
1417107600.0,-440.05844608832297
1417111200.0,38.3110579884052
1417114800.0,-83.6910569688093
1417118400.0,627.207972249872
1417122000.0,22.337408239486
1417125600.0,-156.079840316563
1417129200.0,-229.71585150488602
1417132800.0,-682.327661057235
1417136400.0,-1176.2700251927301
1417140000.0,-1350.07467224987
1417143600.0,-1127.5930624465302
1417147200.0,-763.942195807383
1417150800.0,-741.6633085843599
1417154400.0,-236.34085960003998
1417158000.0,596.759730562826
1417161600.0,698.408067668381
1417165200.0,1084.31761936614
1417168800.0,1252.45015850674
1417172400.0,611.997483120484
1417176000.0,316.893080964872
1417179600.0,-56.7221533199428
1417183200.0,-365.605960606747
