timestamps,value
1416722400.0,35.4476566175704
1416726000.0,424.312169609673
1416729600.0,895.111036707484
1416733200.0,1037.79760726634
1416736800.0,1123.38430466839
1416740400.0,834.075020227422
1416744000.0,482.299387915139
1416747600.0,162.35907930252
1416751200.0,181.165899448139
1416754800.0,-403.563549781203
1416758400.0,-377.059692612761
1416762000.0,-220.44027380494703
1416765600.0,-37.7214150695649
1416769200.0,485.073564866943
1416772800.0,356.373107014886
1416776400.0,378.715374947585
1416780000.0,193.97984409910597
1416783600.0,-162.817457143308
1416787200.0,-463.29199609956197
1416790800.0,-673.923854336969
1416794400.0,-745.0137483098241
1416798000.0,-687.290877471091
1416801600.0,-785.292076786133
1416805200.0,-310.982019272385
1416808800.0,111.28652512869499
1416812400.0,599.407114293264
1416816000.0,915.352037034079
1416819600.0,1175.4562646682302
1416823200.0,1246.1571241577801
1416826800.0,950.999603719093
1416830400.0,744.618427748602
1416834000.0,392.329558416398
1416837600.0,331.39222093655104
1416841200.0,59.4969377019938
1416844800.0,-232.328717280765
1416848400.0,-87.78080707730172
1416852000.0,356.730377342053
1416855600.0,223.50683906852
1416859200.0,565.801264231896
1416862800.0,696.8389384751109
1416866400.0,158.792418660017
1416870000.0,-140.592676865594
1416873600.0,-229.453778209707
1416877200.0,-589.932754806261
1416880800.0,-1008.5652375224499
1416884400.0,-722.896136856978
1416888000.0,-532.108802401842
1416891600.0,-144.56660493321502
1416895200.0,92.284840184462
1416898800.0,703.311544885321
1416902400.0,966.932749163727
1416906000.0,1116.0416594685198
1416909600.0,1202.41612295172
1416913200.0,983.4063348485049
1416916800.0,393.742497702244
1416920400.0,451.61446351680496
1416924000.0,87.4511914269499
1416927600.0,-364.145627859216
1416931200.0,-272.533224849574
1416934800.0,-225.810613590866
1416938400.0,200.046652045897
1416942000.0,-1615.9239856046202
1416945600.0,270.368064469364
1416949200.0,201.395419498857
1416952800.0,-33.836139385676496
1416956400.0,-103.738919186059
1416960000.0,-322.104224744615
1416963600.0,-695.413399306955
1416967200.0,-925.178257365013
1416970800.0,-2970.96359518443
1416974400.0,-795.781866559084
1416978000.0,-445.837993711769
1416981600.0,-173.021739884239
1416985200.0,-48.391506820321
1416988800.0,609.349493960335
1416992400.0,748.098099122276
1416996000.0,611.078273933453
1416999600.0,701.6199462327769
1417003200.0,237.484588818539
1417006800.0,-26.8680425904214
1417010400.0,-470.741510603772
1417014000.0,-323.088377098476
1417017600.0,-473.189022474441
1417021200.0,-649.678900713016
1417024800.0,-320.26878980645404
1417028400.0,-98.8842860912215
1417032000.0,211.180210884226
1417035600.0,-117.562464219171
1417039200.0,-95.487504634209
1417042800.0,-358.719765580565
1417046400.0,-877.923321990087
1417050000.0,-1161.45462595748
1417053600.0,-1082.0218456273199
1417057200.0,-1468.6516029401598
1417060800.0,-1053.3475296144802
1417064400.0,-852.003205601368
1417068000.0,-347.81926351811404
1417071600.0,-44.062971535433505
1417075200.0,345.82248918234103
1417078800.0,622.257352107762
1417082400.0,402.63239921775
1417086000.0,248.259908871482
1417089600.0,11.669364134240698
1417093200.0,-143.539117739997
1417096800.0,-677.0415328356951
1417100400.0,-775.750849335515
1417104000.0,-614.2948368290461
1417107600.0,-772.3688694294569
1417111200.0,-531.71832090128
1417114800.0,-368.338202908272
1417118400.0,-359.909813785485
1417122000.0,-135.620857080694
1417125600.0,-406.867999428981
1417129200.0,-693.760010940405
1417132800.0,-1050.5311721925
1417136400.0,-1360.30645927633
1417140000.0,-1650.06932325896
1417143600.0,-1412.7595307951199
1417147200.0,-1160.28420327085
1417150800.0,-1121.49318183145
1417154400.0,-670.17911340497
1417158000.0,-319.091223036048
1417161600.0,148.613729908591
1417165200.0,248.33817878479698
1417168800.0,136.145518752729
1417172400.0,113.31457833893101
1417176000.0,-302.533485627889
1417179600.0,-605.375093341614
1417183200.0,-901.169065212191
1417186800.0,-1033.6296791208501
1417190400.0,-999.130514706827
1417194000.0,-716.865328202881
1417197600.0,-783.0000336647149
1417201200.0,-275.124090637161
1417204800.0,-538.945713104415
1417208400.0,-335.917097986878
1417212000.0,-781.8052511980161
1417215600.0,-808.655837950347
1417219200.0,-1092.27269457783
1417222800.0,-1586.09204577453
1417226400.0,-1615.6686799149302
1417230000.0,-1526.1186533805098
1417233600.0,-1548.884901146
1417237200.0,-917.91170293252
1417240800.0,-646.6192973683529
1417244400.0,-306.752931266751
