timestamps,value
1416722400.0,-6.165483775229549
1416726000.0,76.6094651121515
1416729600.0,119.47279165462
1416733200.0,112.54238163899299
1416736800.0,181.057281903371
1416740400.0,111.23191963399401
1416744000.0,47.594122734177105
1416747600.0,52.8532042298193
1416751200.0,-5.963523234664541
1416754800.0,15.6590496000388
1416758400.0,-25.025202989117
1416762000.0,-18.6831272520211
1416765600.0,33.757462020382
1416769200.0,43.806169359724294
1416772800.0,69.8301967494909
1416776400.0,42.601894373585296
1416780000.0,37.952615450036895
1416783600.0,6.41613492984836
1416787200.0,-88.0543642880215
1416790800.0,-99.98084513170001
1416794400.0,-109.52566655782101
1416798000.0,-118.97765790089599
1416801600.0,-92.27867045216891
1416805200.0,-24.676854983285498
1416808800.0,39.141279510286495
1416812400.0,-113.383797596922
1416816000.0,116.416059978164
1416819600.0,159.057573237694
1416823200.0,161.41877159288998
1416826800.0,165.645418899173
1416830400.0,101.314142128475
1416834000.0,38.661549206845
1416837600.0,-0.6578671243855501
1416841200.0,4.06915951555803
1416844800.0,31.8264826137502
1416848400.0,21.379164778666897
1416852000.0,34.8303238460773
1416855600.0,-129.99695159060698
1416859200.0,124.272356683958
1416862800.0,64.9843150196115
1416866400.0,63.5371673386034
1416870000.0,55.493591260432794
1416873600.0,-47.4769102997964
1416877200.0,-89.5773612003149
1416880800.0,-55.77124663806029
1416884400.0,-100.10723387038601
1416888000.0,-22.1906561490089
1416891600.0,-47.11651005206679
1416895200.0,-126.341454305787
1416898800.0,90.8587575040399
1416902400.0,144.925705976329
1416906000.0,202.774306626061
1416909600.0,173.43418102609698
1416913200.0,-58.895975392674295
1416916800.0,336.52833937194697
1416920400.0,28.0014292365376
1416924000.0,48.203593468809096
1416927600.0,-20.624497710971998
1416931200.0,12.781706180936501
1416934800.0,4.90522154501454
1416938400.0,20.2549698435124
1416942000.0,43.6008775913076
1416945600.0,56.8104086405503
1416949200.0,72.235190181359
1416952800.0,14.8422250203159
1416956400.0,40.1718181031224
1416960000.0,-48.6549865168431
1416963600.0,-76.0580700690023
1416967200.0,-82.17414818153001
1416970800.0,-139.604302768187
1416974400.0,-101.917954293348
1416978000.0,-27.085607468341998
1416981600.0,36.78318084331129
1416985200.0,34.7596003237443
1416988800.0,150.983933755
1416992400.0,160.025659857587
1416996000.0,110.248361610191
1416999600.0,130.834630084552
1417003200.0,84.7837985983788
1417006800.0,18.0669980442173
1417010400.0,-25.8373012295407
1417014000.0,-18.1057711681022
1417017600.0,18.136628325595602
1417021200.0,-53.300899683636
1417024800.0,21.798622989330898
1417028400.0,-33.2443476791087
1417032000.0,-17.3967754514663
1417035600.0,17.9006949179317
1417039200.0,-0.0831918267950673
1417042800.0,10.0671560094069
1417046400.0,-71.1860831009769
1417050000.0,-112.976804805668
1417053600.0,-165.775284481096
1417057200.0,-151.643462344292
1417060800.0,-131.876091718981
1417064400.0,-56.6087733618962
1417068000.0,-12.4173990201366
1417071600.0,101.71890617422599
1417075200.0,93.42949013650558
1417078800.0,93.7806377880627
1417082400.0,54.407667415043896
1417086000.0,76.9542575097829
1417089600.0,55.9814262154996
1417093200.0,-34.5352897201478
1417096800.0,-53.423696767250206
1417100400.0,-64.3338737737877
1417104000.0,-82.1723157128238
1417107600.0,-39.9036949515484
1417111200.0,-57.1486505705351
1417114800.0,-9.40374498214143
1417118400.0,-1.9978486518829501
1417122000.0,1.7846524328344597
1417125600.0,-42.4143746156944
1417129200.0,-49.485658226838204
1417132800.0,-100.403033740212
1417136400.0,-147.759484659374
1417140000.0,-178.830635664194
1417143600.0,-180.09469216338903
1417147200.0,-183.19695378686
1417150800.0,-100.911792709386
1417154400.0,-61.641414499818
1417158000.0,-4.09577020733321
1417161600.0,61.76738516773211
1417165200.0,108.529493914236
1417168800.0,78.320922284188
1417172400.0,61.948038383181704
1417176000.0,20.380903671202898
1417179600.0,2.94909122301072
1417183200.0,-79.3970627479343
1417186800.0,-48.7176579443422
1417190400.0,-83.7739413359888
1417194000.0,-57.1228184492678
1417197600.0,-44.2583699804144
1417201200.0,-13.7438492253321
1417204800.0,30.8996465481448
1417208400.0,-12.3683900179579
1417212000.0,-37.182340529524495
1417215600.0,-56.81797215121821
1417219200.0,-84.937324036792
1417222800.0,-115.675527551069
1417226400.0,-160.01486163015102
1417230000.0,-158.502917804574
1417233600.0,-134.956744041724
1417237200.0,-119.549479574399
1417240800.0,-49.52689025126389
1417244400.0,63.196577013868705
1417248000.0,44.8853833742686
1417251600.0,86.93224198490459
1417255200.0,123.285701234197
1417258800.0,82.3318657492567
1417262400.0,42.8277657845555
1417266000.0,26.7466213557318
1417269600.0,-73.3618736846539
1417273200.0,-94.2392102386546
1417276800.0,-67.1083007418921
1417280400.0,-50.709538197414
1417284000.0,14.6461452196013
