timestamp,value
1,11
2,16086
3,131630
4,136536
5,140413
6,143404
7,142333
8,138277
9,134153
10,124515
11,117517
12,114334
13,107953
14,103819
15,102258
16,102009
17,104915
18,106521
19,111524
20,113769
21,117296
22,123273
23,122827
24,125286
25,130052
26,129961
27,135154
28,137165
29,139941
30,144978
31,144720
32,143654
33,138286
34,127970
35,121041
36,114326
37,107115
38,106403
39,102375
40,102254
41,105341
42,110215
43,116369
44,121881
45,122903
46,123308
47,125735
48,126770
49,130959
50,132026
51,133953
52,142869
53,144353
54,143040
55,143016
56,144184
57,135161
58,128058
59,119774
60,113464
61,107756
62,105937
63,102356
64,96486
65,108588
66,112183
67,115470
68,119287
69,118465
70,121372
71,110185
72,125047
73,126313
74,131348
75,133770
76,134926
77,140519
78,138275
79,140001
80,142057
81,138887
82,128442
83,116147
84,108016
85,108543
86,103311
87,98410
88,96821
89,101815
90,107210
91,115459
92,119464
93,117310
94,124420
95,116815
96,123402
97,127210
98,134565
99,129510
100,136132
101,139276
102,140383
103,138138
104,139890
105,132687
106,124901
107,120215
108,112310
109,108158
110,101923
111,94529
112,101713
113,103339
114,108541
115,120618
116,118163
117,121721
118,125648
119,127013
120,128627
121,131148
122,132864
123,133705
124,136278
125,134255
126,133549
127,133366
128,133240
129,126738
130,124062
131,118509
132,110892
133,109018
134,106147
135,103228
136,103917
137,110402
138,113420
139,118739
140,124249
141,125140
142,124160
143,125813
144,129706
145,134793
146,138036
147,136507
148,140611
149,142100
150,149252
151,150895
152,149355
153,142378
154,135160
155,128630
156,121889
157,118573
158,112709
159,108580
160,110461
161,111196
162,119594
163,124156
164,128973
165,137590
166,138225
167,138158
168,142523
169,134828
170,151634
171,152326
172,159598
173,165650
174,161586
175,162512
176,158197
177,150192
178,142677
179,135680
180,128478
181,121243
182,117008
183,115035
184,115579
185,118644
186,124157
187,129138
188,131634
189,133767
190,137546
191,139333
192,143257
193,127018
194,143146
195,145381
196,147251
197,148820
198,148821
199,151693
200,150480
201,146922
202,134862
203,120789
204,114592
205,115596
206,110936
207,106252
208,106699
209,108498
210,115193
211,118560
212,125589
213,127152
214,129792
215,130537
216,136867
217,138269
218,139166
219,142950
220,147133
221,147654
222,149540
223,154009
224,155743
225,152443
226,141906
227,130606
228,122259
229,116822
230,114952
231,109469
232,109356
233,113701
234,118506
235,124725
236,126074
237,129255
238,133116
239,132102
240,134570
241,138782
242,138587
243,144528
244,145494
245,149862
246,152743
247,149847
248,153667
249,145338
250,138513
251,129647
252,122726
253,120333
254,113385
255,109936
256,110636
257,111744
258,114072
259,121951
260,125549
261,126188
262,132976
263,133982
264,133619
265,131118
266,140037
267,141818
268,143173
269,148380
270,149365
271,150402
272,151416
273,143140
274,134500
275,127414
276,121987
277,115079
278,107915
279,105217
280,101459
281,108202
282,113232
283,113073
284,123311
285,127092
286,130058
287,134964
288,134577
289,136081
290,141574
291,141257
292,142881
293,143704
294,145279
295,140315
296,142140
297,135832
298,130286
299,124090
300,118142
301,112105
302,106313
303,104258
304,103620
305,106851
306,112309
307,117549
308,122413
309,126403
310,127133
311,129096
312,131400
313,132151
314,127991
315,135364
316,150402
317,152509
318,150939
319,151026
320,149098
321,140515
322,133568
323,126544
324,120491
325,111430
326,106202
327,101439
328,100633
329,107167
330,114617
331,121507
332,127456
333,130960
334,131003
335,133491
336,132487
337,136501
338,137390
339,146212
340,151613
341,152630
342,153887
343,155575
344,153718
345,146175
346,138006
347,129897
348,125113
349,117813
350,115819
351,110684
352,99397
353,110211
354,115058
355,118366
356,122567
357,124544
358,133896
359,120994
360,52179
361,138940
362,139049
363,147468
364,149553
365,148809
366,151768
367,156450
368,154072
369,148146
370,138813
371,127199
372,118690
373,114315
374,110846
375,108704
376,109149
377,114158
378,120148
379,125814
380,126818
381,128373
382,134074
383,138344
384,138280
385,138942
386,138136
387,145470
388,150316
389,155055
390,153020
391,154508
392,160596
393,151875
394,143398
395,134965
396,126654
397,121993
398,118286
399,112916
400,111865
401,111396
402,115065
403,121852
404,125717
405,115973
406,104583
407,96481
408,101321
409,131385
410,134241
411,122555
412,133078
413,148300
414,144318
415,150972
416,157789
417,151714
418,142902
419,133093
420,126937
421,118982
422,115546
423,111486
424,110316
425,110398
426,114698
427,123596
428,126620
429,128348
430,130887
431,131210
432,135588
433,136580
434,135354
435,146752
436,147364
437,146308
438,147785
439,143784
440,141423
441,139523
442,135759
443,128090
444,117958
445,113650
446,103871
447,101633
448,108597
449,111396
450,118675
451,121615
452,129093
453,132064
454,136386
455,116397
456,145323
457,150189
458,145330
459,145454
460,147038
461,145532
462,144901
463,143579
464,145477
465,142619
466,136954
467,130297
468,123640
469,115363
470,113002
471,108265
472,105851
473,106450
474,112604
475,123360
476,128364
477,134259
478,136602
479,141475
480,142478
481,146142
482,147807
483,152075
484,153213
485,151879
486,158920
487,158236
488,158625
489,148263
490,139721
491,130024
492,123719
493,119330
494,111861
495,108931
496,109173
497,111096
498,115435
499,121291
500,125789
501,130682
502,134883
503,139716
504,143321
505,145800
506,146103
507,150540
508,151019
509,154697
510,161625
511,163162
512,148703
513,156768
514,143885
515,135310
516,126581
517,118357
518,113270
519,109560
520,111401
521,117634
522,124435
523,132463
524,133584
525,138128
526,144896
527,147219
528,143986
529,148253
530,146810
531,149462
532,154241
533,160355
534,167610
535,160897
536,160333
537,152313
538,144649
539,136254
540,125916
541,121374
542,117062
543,112457
544,111589
545,116308
546,124049
547,130734
548,134447
549,136806
550,141599
551,140582
552,145100
553,145712
554,144058
555,145433
556,154556
557,161705
558,161401
559,164296
560,164303
561,159049
562,152265
563,137281
564,128144
565,120013
566,114709
567,112593
568,114129
569,119544
570,127095
571,133460
572,134444
573,139022
574,140363
575,144326
576,145392
577,145290
578,147967
579,148628
580,151984
581,157457
582,157708
583,158230
584,159117
585,155716
586,124328
587,137140
588,127130
589,120673
590,112167
591,108203
592,110367
593,115840
594,120995
595,127744
596,131277
597,134875
598,137692
599,140954
600,137253
601,140324
602,141935
603,140854
604,142165
605,142069
606,146942
607,144894
608,147697
609,148103
610,130864
611,133622
612,121551
613,114276
614,109341
615,104551
616,103795
617,106514
618,113115
619,120835
620,125481
621,129967
622,135468
623,135633
624,138283
625,137857
626,140838
627,144193
628,146101
629,145055
630,149248
631,144306
632,116132
633,140451
634,128007
635,120863
636,117777
637,111674
638,108136
639,96826
640,103526
641,105507
642,109913
643,118010
644,123902
645,130735
646,131517
647,132649
648,132696
649,131002
650,134702
651,133467
652,138008
653,139616
654,137765
655,144901
656,142711
657,139110
658,134762
659,124170
660,116565
661,108853
662,108437
663,106671
664,110108
665,111892
666,119324
667,126910
668,127420
669,132330
670,136114
671,139035
672,139128
673,135446
674,139019
675,144384
676,131660
677,73699
678,108141
679,172562
680,160841
681,155280
682,140314
683,133787
684,122740
685,119069
686,112905
687,107837
688,106278
689,106389
690,117352
691,123722
692,122254
693,118980
694,120543
695,116415
696,122022
697,124178
698,126995
699,130833
700,134220
701,134301
702,140608
703,143321
704,136015
705,131527
706,123845
707,114249
708,104774
709,99977
710,93819
711,92570
712,96937
713,102141
714,109452
715,114738
716,115497
717,113742
718,121068
719,123091
720,122694
721,122296
722,101597
723,122323
724,129136
725,131953
726,136495
727,129054
728,130166
729,125642
730,116469
731,109226
732,103326
733,101153
734,98657
735,93446
736,94769
737,101098
738,107144
739,108175
740,110488
741,104171
742,108818
743,92548
744,103385
745,115634
746,114953
747,117304
748,125102
749,133463
750,136747
751,135057
752,135891
753,128669
754,121769
755,114293
756,107455
757,99110
758,97082
759,93705
760,92513
761,93530
762,101971
763,107919
764,112169
765,113141
766,117148
767,117544
768,122967
769,124510
770,127253
771,108293
772,130684
773,131068
774,133395
775,133578
776,136697
777,127710
778,127625
779,37998
780,8792
781,101093
782,97658
783,94331
784,95175
785,99035
786,104068
787,109450
788,111492
789,116361
790,119567
791,123629
792,123173
793,123147
794,126258
795,121349
796,119901
797,122732
798,125235
799,122147
800,119651
801,116025
802,115330
803,108165
804,102591
805,95299
806,94907
807,91153
808,94125
809,98110
810,100593
811,88997
812,109755
813,114220
814,112849
815,116725
816,119920
817,120488
818,121645
819,124427
820,131382
821,131714
822,133302
823,133035
