timestamps,value
1416722400.0,-110.545884515585
1416726000.0,531.886213728965
1416729600.0,738.56633799886
1416733200.0,1084.62461913592
1416736800.0,955.663110031976
1416740400.0,590.101972127935
1416744000.0,328.199574160694
1416747600.0,-8.988287434096732
1416751200.0,-263.694385020942
1416754800.0,-593.794867911413
1416758400.0,-556.102361246654
1416762000.0,-723.62091611831
1416765600.0,-26.985433312641202
1416769200.0,178.09108702599
1416772800.0,161.69398334305902
1416776400.0,1011.06084181994
1416780000.0,817.233400352133
1416783600.0,545.402325586385
1416787200.0,-332.50545893721403
1416790800.0,-691.145576647884
1416794400.0,-1050.61124553903
1416798000.0,-991.514776618107
1416801600.0,-722.0458909254249
1416805200.0,-137.671151127365
1416808800.0,515.423146998591
1416812400.0,797.522839438985
1416816000.0,1229.76944758057
1416819600.0,1353.11189626334
1416823200.0,763.579111055478
1416826800.0,1459.05550563588
1416830400.0,648.683142962004
1416834000.0,244.592575719922
1416837600.0,-695.776310941865
1416841200.0,-619.871305271958
1416844800.0,-400.911720704963
1416848400.0,35.987105425454004
1416852000.0,-182.3252229696
1416855600.0,41.82871887902729
1416859200.0,466.43164150366096
1416862800.0,853.326803586966
1416866400.0,658.371789900404
1416870000.0,217.327263700808
1416873600.0,-316.395666125815
1416877200.0,-187.30780919051998
1416880800.0,-1271.9655822121401
1416884400.0,-1137.30948956884
1416888000.0,-1310.6742487936099
1416891600.0,-421.774272905635
1416895200.0,-115.908233712589
1416898800.0,225.937861751778
1416902400.0,649.382185569208
1416906000.0,1178.8723215755901
1416909600.0,942.183705131081
1416913200.0,735.229167652055
1416916800.0,703.2297246896441
1416920400.0,-338.36104563457
1416924000.0,-160.121276395167
1416927600.0,-518.509970966949
1416931200.0,-548.715422512883
1416934800.0,-537.860507635692
1416938400.0,-190.740699783828
1416942000.0,311.003823590867
1416945600.0,819.4017843488251
1416949200.0,365.271495895478
1416952800.0,323.914282207348
1416956400.0,116.576642883486
1416960000.0,-600.706116500435
1416963600.0,-912.086079610617
