timestamps,value
1416722400.0,12.001802784316098
1416726000.0,282.499574715778
1416729600.0,536.253404512828
1416733200.0,498.763771116158
1416736800.0,976.725820090183
1416740400.0,757.044723511479
1416744000.0,360.303729568486
1416747600.0,208.713445415206
1416751200.0,-699.131814468642
1416754800.0,-172.887877220373
1416758400.0,-558.4080931416661
1416762000.0,103.262703434082
1416765600.0,547.541479229289
1416769200.0,411.361334137049
1416772800.0,784.725336130224
1416776400.0,706.2529106305949
1416780000.0,729.926927573031
1416783600.0,49.5326118220529
1416787200.0,-112.815083856364
1416790800.0,-437.14028682765996
1416794400.0,-780.646079149881
1416798000.0,-825.802378682893
1416801600.0,-604.296547299722
1416805200.0,261.384327837975
1416808800.0,-241.86567553189602
1416812400.0,786.1466882191451
1416816000.0,341.859556889727
1416819600.0,1267.22128754345
1416823200.0,1203.90802857734
1416826800.0,1116.0097635433801
1416830400.0,378.623927118451
1416834000.0,216.68026601655103
1416837600.0,163.45512979735201
1416841200.0,-540.38595673845
1416844800.0,-269.384795942489
1416848400.0,-186.56265072017501
1416852000.0,156.677385191706
1416855600.0,654.905374807732
1416859200.0,888.218088806371
1416862800.0,694.515255783775
1416866400.0,402.16647267300795
1416870000.0,243.767091823232
1416873600.0,-54.4460193174413
1416877200.0,-421.191324536455
1416880800.0,-546.500636720903
1416884400.0,-556.400749918568
1416888000.0,-654.796349350436
1416891600.0,-199.365029464133
1416895200.0,357.30165499414
1416898800.0,581.527484503968
1416902400.0,960.6065108051421
1416906000.0,732.530999541053
1416909600.0,1062.9192857835
1416913200.0,219.755513712421
1416916800.0,765.24842384317
1416920400.0,-20.3664927178232
1416924000.0,144.482268793765
1416927600.0,-159.633696499747
1416931200.0,-317.551657021498
1416934800.0,148.26848443115298
1416938400.0,189.666018269278
1416942000.0,495.156419308069
1416945600.0,827.2563343818041
1416949200.0,550.398594811526
1416952800.0,448.389479792604
1416956400.0,412.42409647221604
1416960000.0,-159.446830380138
1416963600.0,-504.519044966546
1416967200.0,-649.129964958741
1416970800.0,-597.8705569523111
1416974400.0,-506.95515792208903
1416978000.0,187.62387409514
1416981600.0,328.752000701686
1416985200.0,627.860166718038
1416988800.0,691.384560990749
1416992400.0,1497.70010256465
1416996000.0,1079.91347204667
1416999600.0,671.533950075618
1417003200.0,495.32588212443903
1417006800.0,-251.580612819197
1417010400.0,-233.20159397757303
1417014000.0,819.074899916198
1417017600.0,-653.585256943322
1417021200.0,-282.296207905993
1417024800.0,-161.680689555808
1417028400.0,423.564362645418
1417032000.0,381.151068682613
1417035600.0,548.228024580169
1417039200.0,-63.2666176936995
1417042800.0,304.06793033863096
1417046400.0,-472.13839402898805
1417050000.0,-931.7494740035839
1417053600.0,-918.666144664882
1417057200.0,-963.0576533896821
1417060800.0,-794.1478736306889
1417064400.0,-235.97565409218498
1417068000.0,340.67035195156603
1417071600.0,234.729428075675
1417075200.0,832.161227537063
1417078800.0,954.904275221073
1417082400.0,514.618966840875
1417086000.0,582.799738330329
1417089600.0,172.849719137117
1417093200.0,-270.161410759252
1417096800.0,-607.144108013281
1417100400.0,-809.0884949788001
1417104000.0,-579.616673142482
1417107600.0,-692.2447991720841
1417111200.0,-228.82877969506
1417114800.0,259.821042253215
1417118400.0,257.843920465841
1417122000.0,-91.9561112840353
1417125600.0,21.428088069371103
1417129200.0,-399.863928250912
1417132800.0,-462.700855856016
1417136400.0,-1100.3941305881401
1417140000.0,-1310.71654294811
1417143600.0,-1185.7911785050699
1417147200.0,-1447.25616305445
1417150800.0,-611.766769177146
1417154400.0,-161.746180175155
1417158000.0,49.720270994222005
1417161600.0,744.838474882489
1417165200.0,573.227051370412
1417168800.0,462.994351072464
1417172400.0,420.770008807644
1417176000.0,-228.73908773039102
1417179600.0,-377.882542829945
1417183200.0,-637.041975893852
1417186800.0,-819.010141073011
1417190400.0,-747.010686363823
1417194000.0,-459.3976128503
1417197600.0,-370.760813008562
1417201200.0,338.886344885681
1417204800.0,509.310952084602
1417208400.0,363.43791600865603
1417212000.0,-39.849970800813
1417215600.0,-84.0579085351295
1417219200.0,-908.828264744041
1417222800.0,-847.694074757853
1417226400.0,-1063.87593350674
1417230000.0,-1004.68166076599
1417233600.0,-683.45252891815
1417237200.0,-567.4268576783641
1417240800.0,68.2379274269381
1417244400.0,-30.3134338518962
1417248000.0,490.35961621604105
1417251600.0,1054.02890244361
1417255200.0,509.080729307668
1417258800.0,416.71079309349403
1417262400.0,410.085418459822
1417266000.0,271.75341906552995
1417269600.0,-345.89749753519897
1417273200.0,-189.915107157606
1417276800.0,-875.243962619785
1417280400.0,-514.0930562939051
1417284000.0,-487.539087081584
1417287600.0,200.797839490439
1417291200.0,518.97561660959
1417294800.0,515.2164406599379
1417298400.0,554.203474652695
1417302000.0,83.0866959550331
1417305600.0,-156.014643138857
1417309200.0,-1073.8606475194501
1417312800.0,-855.9940528751131
1417316400.0,-1016.67997066646
1417320000.0,-945.48551888461
1417323600.0,-441.68692193194903
1417327200.0,231.55071618868098
1417330800.0,436.213339470878
1417334400.0,495.04690044695
1417338000.0,886.120465706734
1417341600.0,699.676007950425
1417345200.0,721.2241328668291
1417348800.0,-131.790605874969
1417352400.0,272.175085105639
1417356000.0,-349.92248477341906
1417359600.0,-791.6963975843311
1417363200.0,-856.409914013188
1417366800.0,-399.277468570618
1417370400.0,94.00716286965891
1417374000.0,205.568668996871
1417377600.0,191.02115270448897
1417381200.0,488.04947502826104
1417384800.0,230.36447248945703
1417388400.0,164.23689977041
1417392000.0,-239.52358969624902
1417395600.0,-884.388365708103
1417399200.0,-519.640589956032
1417402800.0,-782.834345500296
1417406400.0,-491.52602134362604
1417410000.0,-271.213239346831
1417413600.0,175.10138626670602
1417417200.0,578.078324955988
1417420800.0,1044.5254635531098
1417424400.0,1221.77144397101
1417428000.0,860.081876175883
1417431600.0,983.1117537929849
1417435200.0,677.679816576287
1417438800.0,466.868736793721
1417442400.0,-233.519821479143
1417446000.0,-392.713152494908
1417449600.0,-112.809967974556
1417453200.0,-147.761920712406
1417456800.0,491.74471526332604
1417460400.0,314.44388950336
1417464000.0,708.936096680831
1417467600.0,688.2932595777111
1417471200.0,472.745730514019
1417474800.0,-28.552452831879002
1417478400.0,-127.84786008791299
1417482000.0,-411.671799504384
1417485600.0,-608.842812550659
1417489200.0,-828.3170026859719
1417492800.0,-435.40441839770597
1417496400.0,52.5360900988199
1417500000.0,487.149238596956
1417503600.0,610.063929911045
1417507200.0,1244.02370784104
1417510800.0,1018.6440401169
1417514400.0,1197.4920773520598
1417518000.0,1438.6513116004
1417521600.0,815.066102752591
1417525200.0,324.469614953747
1417528800.0,-514.965277277779
1417532400.0,-330.62426862050097
1417536000.0,128.388127074776
1417539600.0,135.02134105828
1417543200.0,98.3475857255805
1417546800.0,440.01340633437894
1417550400.0,934.81349730296
1417554000.0,616.4795984021421
1417557600.0,416.242404492122
1417561200.0,193.999594030407
1417564800.0,-60.271715386537295
1417568400.0,-594.623529670058
1417572000.0,-788.560464789352
1417575600.0,-980.1136099555301
1417579200.0,-728.881748098733
1417582800.0,-511.471406873091
1417586400.0,425.245325043297
1417590000.0,403.930794260368
1417593600.0,1041.7444877994
1417597200.0,806.658895846698
1417600800.0,988.571646432189
1417604400.0,644.545766091212
1417608000.0,216.45736015914503
1417611600.0,101.895827720694
1417615200.0,-188.650761571986
1417618800.0,-566.712146025269
1417622400.0,-482.26391456390996
1417626000.0,-212.51881208024602
1417629600.0,102.04815396597999
1417633200.0,455.775772031393
1417636800.0,732.963100016346
1417640400.0,313.946952284667
1417644000.0,-54.759289651697394
1417647600.0,-10.9235845144351
1417651200.0,-875.375334568676
1417654800.0,-680.371996569109
1417658400.0,-808.128712526053
1417662000.0,-970.925322508482
1417665600.0,-594.98043334742
1417669200.0,-698.36598007995
1417672800.0,-334.35387873120703
1417676400.0,267.376346775785
1417680000.0,794.7932573063631
1417683600.0,843.154604674958
1417687200.0,105.400656147236
1417690800.0,374.099372563124
1417694400.0,-16.9816402404987
1417698000.0,-237.507559202226
1417701600.0,-462.248006583397
1417705200.0,-912.394393989201
1417708800.0,-360.41628725727503
1417712400.0,-470.297444815229
1417716000.0,-430.211083870504
1417719600.0,-571.246701918209
1417723200.0,289.681041155452
1417726800.0,577.303045380741
1417730400.0,220.03351179843398
1417734000.0,-210.556485591763
1417737600.0,-637.032461834624
1417741200.0,-755.485924065878
1417744800.0,-1498.07897301216
1417748400.0,-1060.05600923239
1417752000.0,-1116.7886494882598
1417755600.0,-944.020921219068
1417759200.0,-246.56074218277402
1417762800.0,-111.504037992292
1417766400.0,653.361062380377
1417770000.0,779.777650411678
1417773600.0,610.229345140451
1417777200.0,358.665499553863
1417780800.0,237.728028804294
1417784400.0,-667.9141732067089
1417788000.0,-812.668589790308
1417791600.0,-796.952066719826
1417795200.0,-714.462639737847
1417798800.0,-424.206767352381
1417802400.0,-329.351144809358
1417806000.0,-90.5576519523467
1417809600.0,528.640294024812
1417813200.0,173.25570555729198
1417816800.0,-135.076038328444
1417820400.0,-418.707642516875
1417824000.0,-441.713576693579
1417827600.0,-872.322071191866
1417831200.0,-1298.32053744768
1417834800.0,-1347.7697873494901
1417838400.0,-1080.75600982922
1417842000.0,-603.054419000899
1417845600.0,-179.34390421900397
1417849200.0,397.18688902796896
1417852800.0,562.62646929721
1417856400.0,762.72909101377
1417860000.0,470.739953824247
1417863600.0,400.602393563676
1417867200.0,-221.68937748356097
1417870800.0,-322.100216378491
1417874400.0,-529.357037293284
1417878000.0,-186.22252470518
1417881600.0,-649.900641818409
1417885200.0,-424.29011845959394
1417888800.0,-642.593297257759
1417892400.0,163.643476065687
1417896000.0,628.735626437033
1417899600.0,341.81491195575
1417903200.0,182.61184115814999
1417906800.0,-1333.2736529389501
1417910400.0,-221.17541691334998
1417914000.0,-504.04155408500395
1417917600.0,-834.679227623216
1417921200.0,-657.686164540765
1417924800.0,-878.574980437323
1417928400.0,-598.8504717001609
1417932000.0,-285.304312433666
1417935600.0,264.573657892173
1417939200.0,861.709130366362
1417942800.0,1122.21377268816
1417946400.0,604.524547328612
1417950000.0,778.544021036455
1417953600.0,606.605428553091
1417957200.0,-182.342988597701
1417960800.0,-186.830472997448
1417964400.0,-251.54519825787102
1417968000.0,-393.959638620224
1417971600.0,61.4655608451548
1417975200.0,124.70507586637301
1417978800.0,747.2397269515401
1417982400.0,826.595375720083
1417986000.0,526.2449331109369
1417989600.0,756.406909871808
1417993200.0,402.437868888359
1417996800.0,-275.017515700065
1418000400.0,-485.71084885885904
1418004000.0,-432.27501671484805
1418007600.0,-751.8404542509061
1418011200.0,-690.250232442731
1418014800.0,-40.39852299142
1418018400.0,473.09742900199205
1418022000.0,881.011335414369
1418025600.0,780.029204722357
1418029200.0,1337.54530443568
1418032800.0,1538.04294777621
1418036400.0,1254.43538464234
1418040000.0,627.071711248807
1418043600.0,583.743871678178
1418047200.0,-125.017562083304
1418050800.0,-693.500532476034
1418054400.0,-30.5625889403263
1418058000.0,186.840345269998
1418061600.0,-80.7518997553919
1418065200.0,789.0157789762981
1418068800.0,328.624267904929
1418072400.0,810.4172891697391
1418076000.0,648.5923916725891
1418079600.0,503.434974260093
1418083200.0,91.5169687956556
1418086800.0,-425.542395858056
1418090400.0,-877.715272244915
1418094000.0,-526.575713030913
1418097600.0,-368.31658646761
1418101200.0,21.1990256563096
1418104800.0,-28.532412424480402
1418108400.0,766.5974129548019
1418112000.0,943.523814374322
1418115600.0,1343.51063325466
1418119200.0,1034.45485545444
1418122800.0,851.0342291571719
1418126400.0,584.49764871554
1418130000.0,-103.38354427524901
1418133600.0,421.195589225509
1418137200.0,-8.999933264887199
1418140800.0,-17.5609428490691
1418144400.0,-30.6324409658174
1418148000.0,45.37217949268349
1418151600.0,166.881361954044
1418155200.0,707.526028475408
1418158800.0,550.242309228351
1418162400.0,573.520986176477
1418166000.0,-27.2717651033255
1418169600.0,-90.86400559270109
1418173200.0,-95.89731730535091
1418176800.0,-752.0820594620959
1418180400.0,-533.95136853414
1418184000.0,-1105.18389609605
1418187600.0,-222.546374737337
1418191200.0,-31.1302478400778
1418194800.0,537.514668133267
1418198400.0,938.8274997070861
1418202000.0,1004.8258976038901
1418205600.0,890.122181841681
1418209200.0,599.348583501192
1418212800.0,293.58280562138697
1418216400.0,-48.5569803431613
1418220000.0,-164.017023414389
1418223600.0,-141.965479188794
1418227200.0,-229.98192739350898
1418230800.0,-824.0320721948771
1418234400.0,-175.941358573365
1418238000.0,531.740337760762
1418241600.0,597.098204670094
1418245200.0,285.40596011859
1418248800.0,32.9865064832535
1418252400.0,-396.635355235084
1418256000.0,-555.470100091522
1418259600.0,-1080.61877434008
1418263200.0,-1162.10008886361
1418266800.0,-936.0676102304311
1418270400.0,-1027.37771229145
1418274000.0,-498.34025698115
1418277600.0,101.71294666204001
1418281200.0,11.3058690351164
1418284800.0,715.59927573671
1418288400.0,824.6996256440871
1418292000.0,982.9909038158099
1418295600.0,905.885039541773
1418299200.0,147.226511454704
1418302800.0,-645.330203826527
1418306400.0,-141.025071771178
1418310000.0,-957.050026092115
1418313600.0,-827.428790611796
1418317200.0,-431.43098933238406
1418320800.0,-136.701502282749
1418324400.0,38.1070082418914
1418328000.0,-44.4310856512976
1418331600.0,326.964985853608
1418335200.0,156.566888359262
1418338800.0,-380.05681076860395
1418342400.0,-447.147625024232
1418346000.0,-998.0636294848331
1418349600.0,-880.208165486431
1418353200.0,-1207.50307815002
1418356800.0,-1276.93703215482
1418360400.0,-794.923440176797
1418364000.0,-37.2149951728395
1418367600.0,202.61913631045
1418371200.0,568.8677264298091
1418374800.0,538.9451626680079
1418378400.0,588.079122555578
1418382000.0,672.18491746081
1418385600.0,-129.203577478515
1418389200.0,-440.59317643336
1418392800.0,-603.65119670944
1418396400.0,-805.871076703604
1418400000.0,-779.615950389207
1418403600.0,-380.21151029604204
1418407200.0,-288.846857696269
1418410800.0,-233.860264250437
1418414400.0,193.45042454498198
1418418000.0,365.24578979036795
1418421600.0,10.4902926790434
1418425200.0,-269.420164833604
1418428800.0,-173.067270896749
1418432400.0,-931.237295469845
1418436000.0,-1242.47768786942
1418439600.0,-1131.46305283688
1418443200.0,-932.440280171467
1418446800.0,-749.6959227207769
1418450400.0,-255.040878719971
1418454000.0,-83.0355057147142
1418457600.0,692.931087064234
1418461200.0,879.950303769828
1418464800.0,939.680651074341
1418468400.0,318.067808856584
1418472000.0,69.39829444272951
1418475600.0,-269.972836559272
1418479200.0,-344.65115927230596
1418482800.0,-464.03685834749297
1418486400.0,-677.456863910331
1418490000.0,-364.25115696717
1418493600.0,84.2202565282892
1418497200.0,109.619247636389
1418500800.0,104.60793149392201
1418504400.0,522.4649034871791
1418508000.0,125.056724462631
1418511600.0,13.481723209316499
1418515200.0,-443.524061452071
1418518800.0,-741.968820741429
1418522400.0,-936.939169037516
1418526000.0,-626.035878416155
1418529600.0,-1059.41301102676
1418533200.0,-248.53903357428902
1418536800.0,-68.3529390612939
1418540400.0,445.02052455911104
1418544000.0,764.488321285655
1418547600.0,1099.53930963798
1418551200.0,585.261505882409
1418554800.0,524.2968468173581
1418558400.0,353.77786510865195
1418562000.0,89.96884429876759
1418565600.0,-184.68522317048098
1418569200.0,-307.766777953792
1418572800.0,-455.974600782871
1418576400.0,-219.609086732696
1418580000.0,170.804631605947
1418583600.0,338.84671284826
1418587200.0,575.444823168762
1418590800.0,687.960595063503
1418594400.0,957.458515274682
1418598000.0,331.109916469986
1418601600.0,-534.133957501799
1418605200.0,-451.635645725454
1418608800.0,-715.008904559313
1418612400.0,-738.324918191748
1418616000.0,-599.573461393202
1418619600.0,-467.493586860103
1418623200.0,204.46060695360802
1418626800.0,532.724562303642
1418630400.0,1146.111394556
1418634000.0,997.7573184664141
1418637600.0,1213.6585360318302
1418641200.0,763.1613227118511
1418644800.0,336.298749876547
1418648400.0,204.45484553331102
1418652000.0,247.99492266912998
1418655600.0,-80.56043888985809
1418659200.0,-320.08893572124
1418662800.0,-50.38940368882529
1418666400.0,357.73399180347394
1418670000.0,330.931433501226
1418673600.0,304.858018060147
1418677200.0,780.987808425619
1418680800.0,742.861067218405
1418684400.0,45.8084218879916
1418688000.0,-206.65409461975
1418691600.0,-132.033764006638
1418695200.0,-513.585548986499
1418698800.0,-754.174672341478
1418702400.0,-539.956143832677
1418706000.0,-656.189572911746
1418709600.0,399.928200096817
1418713200.0,668.8135237189209
1418716800.0,863.542295704379
1418720400.0,1035.70472238291
1418724000.0,1177.97609785002
1418727600.0,532.7887511468
1418731200.0,1112.85294696066
1418734800.0,194.387018301503
1418738400.0,-34.538982793575
1418742000.0,-349.96698736616895
1418745600.0,80.63790991033859
1418749200.0,225.92284156305598
1418752800.0,228.84979492225602
1418756400.0,350.937207091023
1418760000.0,745.160416024853
1418763600.0,489.769309114887
1418767200.0,857.369513123915
1418770800.0,356.367982866242
1418774400.0,-93.27479970184471
1418778000.0,-771.119074996805
1418781600.0,-285.458278371589
1418785200.0,-666.027272810488
1418788800.0,-1288.38232153395
1418792400.0,30.9882103462585
1418796000.0,269.58565534115
1418799600.0,1104.1242275421
1418803200.0,476.5675080601401
1418806800.0,1245.68928415196
1418810400.0,1117.67740293725
1418814000.0,859.6391874879249
1418817600.0,622.508657261116
1418821200.0,50.353632955567704
1418824800.0,-238.234967774093
1418828400.0,-152.99375500741502
1418832000.0,-359.373937210042
1418835600.0,-167.365500321029
1418839200.0,-23.021657107603602
1418842800.0,356.45386109715696
1418846400.0,26.628234225115598
1418850000.0,323.062041784816
1418853600.0,353.261674145839
1418857200.0,352.196119527721
1418860800.0,-331.868982689858
1418864400.0,-864.102146551993
1418868000.0,-541.337630347569
1418871600.0,-1083.96316226667
1418875200.0,-1320.20750254121
1418878800.0,-777.940351400327
1418882400.0,-363.211461485217
1418886000.0,617.689051595914
1418889600.0,930.8586955821561
1418893200.0,627.9486628378891
1418896800.0,484.08905260078797
1418900400.0,392.513911405247
1418904000.0,306.90157326953897
1418907600.0,-193.325420608876
1418911200.0,-678.824059228877
1418914800.0,-1007.0160758412401
1418918400.0,-1282.7546744445199
1418922000.0,-298.69477365491
1418925600.0,-366.071892188823
1418929200.0,274.195140227102
1418932800.0,1337.09446340116
1418936400.0,243.024001874049
1418940000.0,177.204108655456
1418943600.0,-221.429112454166
1418947200.0,-878.3139243919569
1418950800.0,-896.1426299909571
1418954400.0,-1186.47483405112
1418958000.0,-1263.34184782181
1418961600.0,-852.639046629783
1418965200.0,-699.121153372482
1418968800.0,-72.57117914940021
1418972400.0,295.513368737713
1418976000.0,173.49100163291
1418979600.0,844.9486198979699
1418983200.0,234.63879171705202
1418986800.0,276.278036578032
1418990400.0,72.4657768052755
1418994000.0,-353.97766389290496
1418997600.0,-550.262789695052
1419001200.0,-582.112107011548
1419004800.0,-613.507184742211
1419008400.0,-154.16177458814698
1419012000.0,-284.800402963942
1419015600.0,261.869555365251
1419019200.0,1604.6617861486802
1419022800.0,172.687621047295
1419026400.0,9.47320600381299
1419030000.0,-414.32751147955804
1419033600.0,-880.3636676613361
1419037200.0,-1073.84648903305
1419040800.0,-1320.78345063807
1419044400.0,-913.5306328749631
1419048000.0,-865.601114168
1419051600.0,-708.5606410269611
1419055200.0,-98.0627528804776
1419058800.0,-93.5878097880685
1419062400.0,906.373289230892
1419066000.0,655.5179747465589
1419069600.0,409.71042403271105
1419073200.0,379.053420288218
1419076800.0,-229.00293304564
1419080400.0,-161.403430960253
1419084000.0,-586.156462294058
1419087600.0,-1026.9436599132
1419091200.0,-222.00799992494098
1419094800.0,-336.014832797576
1419098400.0,-66.6195914706967
1419102000.0,203.932332414778
1419105600.0,587.6899409188189
1419109200.0,483.63084690790004
1419112800.0,266.024146881539
1419116400.0,-7.5230720774033895
1419120000.0,-378.05975635125503
1419123600.0,-765.605483908751
1419127200.0,-908.495424156881
1419130800.0,-951.2184177695801
1419134400.0,-595.803107321037
1419138000.0,-88.0688526029294
1419141600.0,-216.063191592762
1419145200.0,643.848849575568
1419148800.0,983.237605699695
1419152400.0,875.392894515312
1419156000.0,586.287249449003
1419159600.0,1158.1802454098
1419163200.0,424.13963090794505
1419166800.0,-155.696918672348
1419170400.0,-139.716524702554
1419174000.0,-336.899814951912
1419177600.0,-443.882973709935
1419181200.0,334.276844291714
1419184800.0,88.6029572606432
1419188400.0,329.287182868501
1419192000.0,466.05811936845004
1419195600.0,835.1016090160001
1419199200.0,358.516298370005
1419202800.0,250.261880580871
1419206400.0,-244.11135844187
1419210000.0,-445.23033760827997
1419213600.0,-829.769259387415
1419217200.0,-1115.9391622293801
1419220800.0,-789.882087962004
1419224400.0,-79.65937434556909
1419228000.0,248.626521549603
1419231600.0,690.643164186862
1419235200.0,722.962885069009
1419238800.0,1279.75508915554
1419242400.0,951.759916533066
1419246000.0,805.6414147141521
1419249600.0,611.345193087017
1419253200.0,33.3955869161371
1419256800.0,-53.3320461884347
1419260400.0,266.40356972955897
1419264000.0,-270.541091318885
1419267600.0,179.689287002279
1419271200.0,416.388843095153
1419274800.0,177.00802451500599
1419278400.0,835.099186976838
1419282000.0,363.447942305919
1419285600.0,555.688402361088
1419289200.0,553.3718328587249
1419292800.0,-23.6566575099787
1419296400.0,-709.0625055673551
1419300000.0,-758.382512807414
1419303600.0,-1078.9252766510601
1419307200.0,-584.448345706981
1419310800.0,-275.087795817291
1419314400.0,197.303560256953
1419318000.0,506.026143588385
1419321600.0,790.5236459440581
1419325200.0,1031.63070761732
1419328800.0,1344.8175859564
1419332400.0,860.423471512261
1419336000.0,829.328652007099
1419339600.0,217.422841547028
1419343200.0,-438.347293673621
1419346800.0,-388.95927215762003
1419350400.0,-284.834542185578
1419354000.0,236.177597157034
1419357600.0,364.15326319216905
1419361200.0,350.21438834015
1419364800.0,778.919516103687
1419368400.0,512.176386092362
1419372000.0,456.746706287998
1419375600.0,134.619050766606
1419379200.0,-162.617783111539
1419382800.0,-574.998450288229
1419386400.0,-713.338315702793
1419390000.0,-802.540097803831
1419393600.0,-540.735630327294
1419397200.0,-342.597471344015
1419400800.0,117.835009317698
1419404400.0,533.42046357705
1419408000.0,1170.3770050941
1419411600.0,887.831727688637
1419415200.0,887.286609729935
1419418800.0,833.3357969809281
1419422400.0,164.716572973942
1419426000.0,25.3880153502864
1419429600.0,-541.470721622598
1419433200.0,-638.881772900656
1419436800.0,-645.7063197605439
1419440400.0,53.338412125112704
1419444000.0,38.6578401170628
1419447600.0,480.297032596725
1419451200.0,699.098471329136
1419454800.0,516.994803079288
1419458400.0,128.48070229499902
1419462000.0,-130.19034607717302
1419465600.0,-875.0634171381239
1419469200.0,-1109.2679520155802
1419472800.0,-965.7523371597802
1419476400.0,-1403.08741197625
1419480000.0,-462.88663800843597
1419483600.0,-491.303715237471
1419487200.0,-203.141370591666
1419490800.0,339.829491753158
